identifier,pop_IMD_1,pop_IMD_2,pop_IMD_3,pop_IMD_4,pop_IMD_5,pop_IMD_6,pop_IMD_7,pop_IMD_8,pop_IMD_9,pop_IMD_10,total_estimate_pop
d6e592c949,0,0,0,0,0,0,101.745964,0,0,0,101.745964
d6fa72a4ad,4345,6128,3246,4680,14235.24969,13280.34448,6206.991708,10307,10591.33807,8748,81767.92395
d7043fc6a9,0,0,0,0,0,0,1432.101823,9.402331405,0,0,1441.504154
d70c53ddad,0,0,0,0,0,110.8892185,0,0,0,0,110.8892185
d71d2fcd3c,0,0,1962,0,0,2200.358249,1448.938498,3279,1688,3599,14177.29675
d71f2332f7,0,0,0,132.6139613,0,0,0,0,0,0,132.6139613
d7231cbc16,0,0,0,0,0,0,769.4054224,4.019588727,0,0,773.4250111
d73d1add50,0,0,0,0,0,0,0,1056.847209,0,0,1056.847209
d750920489,0,0,0,0,119.5961396,403.4911741,0,0,0,0,523.0873137
d7627428c5,0,0,0,0,0,0,39.37513451,0,0,0,39.37513451
d76c21fb00,0,0,0,0,0,0,837.7760279,0,0,0,837.7760279
d7784dfadd,0,0,0,0,251.7171838,0,0,0,0,0,251.7171838
d785da8686,0,0,0,0,0,410.1845053,0,0,0,0,410.1845053
d78c8f8f19,0,0,0,0,0,0,0,2458.063561,2639.223473,1741,6838.287034
d78d699af0,0,0,0,0,0,940.9790703,0,0.622623997,1234,11.53286261,2187.134557
d78f437c16,0,0,0,0,210.3687686,0,0,0,0,0,210.3687686
d7929056bb,0,0,0,0,0,2110.000488,0,0,0,0,2110.000488
d793a815d9,843.3972073,3062.611762,2754.523904,2852.37923,4328.701593,8814.357652,4099.895496,5.211942523,0,0,26761.07879
d7a031aebe,0,0,0,0,3803.301176,1901.748183,1346,0,0,0,7051.049358
d7a1542070,0,0,0,101.6051244,0,0,0,0,0,0,101.6051244
d7b7603139,0,0,0,2208.197616,0,2166.796467,1822.112982,98.09401128,446.4496727,6956,13697.65075
d7bc370f1c,0,0,0,0,0,0,0,0,794.084629,224.5701268,1018.654756
d7cbb0fc5e,0,0,0,258.9280103,0,0,0,0,0,0,258.9280103
d7fa9e13a8,0,0,0,0,0,1111.279109,0,0,0,0,1111.279109
d80e494b28,0,0,0,0,0,0,288.6939976,0,0,0,288.6939976
d81509e2a3,0,0,0,0,0,0,0,0,130.082988,0,130.082988
d81a4b72b2,0,0,0,255.4199654,0,529.1018131,0,0,0,0,784.5217785
d81c8ee004,0,0,0,0,0,0,0,1.638049097,0,0,1.638049097
d8514eb521,0,32.04384531,0,0,0,0,0,0,0,0,32.04384531
d8606d2095,0,0,0,0,0,0,1141.044724,554.5657751,0,0,1695.610499
d868400931,1522,4978.003287,1334,0,0,345.5608433,0,0,0,0,8179.564131
d87c2cecba,0,0,0,0,0,0,0,1670.694016,0,0,1670.694016
d87fa61ac0,0,0,0,0,0,236.7230543,136.2089478,0,0,0,372.9320021
d882da9510,0,0,0,0,101.4449399,0,0,0,0,0,101.4449399
d88ee52ad1,0,0,0,0,0,0,0,0,356.1709542,0,356.1709542
d894a87458,0,0,0,0,0,0,16.23562565,0,0,0,16.23562565
d8982b407b,0,0,0,0,0,12.4769711,0,0,0,0,12.4769711
d89a91ad06,0,0,0,0,0,0,179.4208632,0,0,0,179.4208632
d89dee4215,0,0,0,0,210.1560446,0,0,0,0,0,210.1560446
d8a139e29c,0,0,0,0,0,507.6318293,0,0,0,0,507.6318293
d8b33b3a80,0,0,0,0,0,579.2410521,0,0,0,0,579.2410521
d8b6f988ea,0,0,0,1432,1883,4241,7816,6113.906812,1856.6613,10754.16651,34096.73462
d8b9dc183b,0,0,0,0,0,0,14.84964428,0,0,0,14.84964428
d8bb435605,0,0,0,0,0,0,0,779.0677018,0,0,779.0677018
d8bc37efdf,0,0,0,0,531.8228532,0,0,0,0,0,531.8228532
d8c0b8a664,0,0,0,0,410.7732564,0,0,0,0,0,410.7732564
d8c481ae14,0,0,0,0,0,102.8626697,0,0,0,0,102.8626697
d8c84c8c67,0,0,0,1799.912282,0,0,0,0,0,0,1799.912282
d8d07fa352,0,0,0,0,0,347.458561,0,0,0,0,347.458561
d8f148dcce,0,0,0,0,0,175.6373016,65.86909518,0,0,0,241.5063968
d8f20e54df,0,0,0,0,0.954976279,0,0,1979.77536,68.91709894,0,2049.647435
d906a13a98,0,0,0,0,626.4919907,0,0,0,0,0,626.4919907
d907ec1e6f,0,0,0,0,0,0,15.57767783,0,1178,1578,2771.577678
d909df1ae3,0,0,0,0,0,463.891735,0,0,0,0,463.891735
d9133aaffa,0,0,0,0,0,171.0854403,0,0,0,0,171.0854403
d91413eff7,0,0,0,0,0,0,996.1126126,0,0,0,996.1126126
d91f92c9a9,0,0,591.0225267,0,0,0,0,0,0,0,591.0225267
d923aef3f6,0,0,0,171.6717003,0,0,0,0,0,0,171.6717003
d9289f2fa6,0,0,0,6.887556243,0,0,0,0,0,0,6.887556243
d9297b56b5,0,0,0,0,0,0,0,0,161.255913,0,161.255913
d945793de8,0,0,0,0,0,0,4.007479085,0,0,0,4.007479085
d94f6fb6e6,0,0,0,0,0,0,342.5045978,0,0,0,342.5045978
d953bd1f10,0,0,0,0,199.3047133,0,0,0,0,0,199.3047133
d962356f7e,0,0,0,0,0,63.9665097,0,0,0,0,63.9665097
d97bfeba6d,0,0,1213,0,2631.755706,0,0,0,0,0,3844.755706
d980467306,0,0,160.9881781,0,0,0,0,0,0,0,160.9881781
d9871df3e6,0,0,0,0,0,0,141.8074108,777.1150753,0,0,918.9224861
d99bca3138,0,0,0,0,0,2985.217448,1227,171.0154986,3137.36559,1117,8637.598537
d9b6967155,0,0,1374,0,0,2751,3388.857096,6771.763577,5257.791565,22395.64421,41939.05645
d9c0867026,0,0,0,0,1313,1530.90831,1829.286191,0,0,0,4673.194501
d9c3642757,0,0,0,0,0,0,1089,0,669.519391,3014,4772.519391
d9f628e836,0,0,0,0,0,0,764.8301952,0,0,0,764.8301952
d9fbe63a6f,0,0,0,0,0,1326.507572,0,1439,0,0,2765.507572
da383c2970,0,0,0,1.931979488,0,0,0,0,0,0,1.931979488
da661b0eaa,0,0,0,0,0,52.65301483,3223.486182,0,2002.684512,2097,7375.823709
da75d96b36,0,0,0,0,0,377.984296,52.70097643,0,0,0,430.6852724
da78852827,0,0,0,0,0,0,0,1693.15772,0,0,1693.15772
da7fb2e13a,0,1155.813956,570.369484,0,1651.887423,1805,0,0,0,0,5183.070863
dac40caba9,0,0,0,940.3538695,0,0,0,0,0,0,940.3538695
dac69fc5e6,0,0,0,0,0,25.47119873,0,0,0,0,25.47119873
daded22add,0,8.922141356,0,0,0,0,0,0,0,0,8.922141356
dae7fff4a1,0,0,0,0,0,304.7054867,0,0,0,0,304.7054867
daeddd4e59,0,0,0,0,701.3876323,0,0,0,0,0,701.3876323
daedecede0,0,0,0,0,0,523.3582222,0,0,0,0,523.3582222
db0ab679e9,0,0,0,0,343.5556163,0,0,0,0,0,343.5556163
db0c16f480,0,0,0,8.734059726,529.5991834,1366,632.3792005,0,1410,0,3946.712444
db16dacbb3,0,0,0,0,945.4903042,0,0,0,0,0,945.4903042
db1d6a071f,0,0,3110.424784,0,1468.546577,0,0,0,0,0,4578.971361
db223cfb13,0,0,0,0,0,339.3611438,0,0,0,0,339.3611438
db6be7161a,0,0,0,0,0,0,80.09955174,0,0,0,80.09955174
db6c5462ff,0,0,0,0,0,0,0,69.83461469,0,0,69.83461469
db6dfae3d6,0,0,0,0,0,0,0,1759.857339,0,0,1759.857339
db8f84ba77,0,0,0,0,1604,1937,3264.260956,1495,0,6546.167694,14846.42865
dba0a65a24,0,0,0,0,0,0,575.7447859,0,0,0,575.7447859
dba7efcb2f,0,0,0,930.2820912,2351.44929,3662.179625,0,0,0,0,6943.911006
dbc8b44f86,1607,5424.11453,13911.07026,12655.52497,18242.56868,14576.45662,28977.72299,9936.908968,18007.22117,20804.01381,144142.602
dbd5878ba3,0,0,0,0,0,0,0,1581.691113,568.0758183,0,2149.766931
dbe606629c,0,0,0,0,0,0,0,0,1458.826133,4071.781915,5530.608048
dbed8a1b67,0,0,0,0,0,0,0,352.949714,0,0,352.949714
dc129e9336,0,0,0,0,0,0,0,8.116428678,0,0,8.116428678
dc3b6a31b9,0,0,0,0,0,1221.150447,0,0,0,0,1221.150447
dc46150488,0,0,0,0,0,81.09537314,0,600.2715854,0,0,681.3669586
dc54441746,0,0,0,0,0,752.4679634,0,22.88589708,0,0,775.3538605
dc5c70b965,0,0,0,0,1268.163134,0,0,0,0,0,1268.163134
dc66185b1b,0,0,0,0,0,0,0,0,1783,1229,3012
dc7835cfba,0,0,0,0,0,0,95.35673991,0,0,0,95.35673991
dc993df777,0,0,0,0,0,0,24.10988975,0,0,2986,3010.10989
dca87a2bab,0,0,0,0,0,0,0,152.4293304,0,0,152.4293304
dca9ad4428,0,0,0,0,0,0,0,0,3782.693158,0,3782.693158
dcb8d24c4e,0,0,0,0,0,549.1847437,0,0,0,0,549.1847437
dcc6e883ca,0,0.219973158,1692.592571,780.515122,8817.253916,2206.132112,4147.641095,8282.804699,876.7429734,1966.337117,28770.23958
dccc371c4d,18196,13467,7548,7870,8438.839975,4787.748236,9379.775678,6066,6647,2765,85165.36389
dcde095be4,0,0,320.5042279,0,0,0,0,0,0,0,320.5042279
dcdf1576ab,0,0,0,0,0,0,285.4252813,0,0,0,285.4252813
dd07b7153d,0,0,0,32.23479974,0,0,0,0,0,0,32.23479974
dd0b82a5d7,0,0,0,0,413.0789035,1647.535194,872.8895948,2.103748463,1373.073592,1638.540229,5947.221261
dd12a0b5d3,0,0,0,0,678.3576889,3072.604858,1078,0,0,0,4828.962547
dd1322c7c6,0,0,0,0,2746.022342,1519,8.509325407,1426.868895,8478.144987,6967,21145.54555
dd164aa6fc,0,0,0,88.26001699,0,0,0,0,0,0,88.26001699
dd18e0a765,0,0,0,0,0,286.7213658,0,0,0,0,286.7213658
dd414dbcac,0,0,0,0,0,0,0,2046,0,0,2046
dd4cf7c45b,0,0,3.231671321,1.28593804,1469.028438,0,0,0,0,0,1473.546048
dd5960adce,0,0,0,0,1418,4478,2081.590286,2830.787671,4694,1945.915157,17448.29311
dd5bdd21cd,0,637.2288198,584.7896759,0,0,0,0,0,0,0,1222.018496
dd6b87fe02,0,0,0,0,0,0,458.0610995,0,0,0,458.0610995
dd706dfac8,0,0,0,480.1623369,0,7.087983437,0,0,0,0,487.2503204
dd7091a76b,0,0,0,0,19.38106642,0,0,0,0,0,19.38106642
dd73b1497d,0,0,0,0,0,115.9665716,0,0,0,0,115.9665716
dd7a44c844,0,0,0,0,309.8048974,0,0,0,0,0,309.8048974
dd7b13ec6b,0,0,0,0,1422,2.854668895,51.93262547,3169.820551,0,0,4646.607845
dd89f2a24b,0,0,0,0,0,0,0,488.3060782,0,0,488.3060782
dd992ff637,0,1576,2827.089617,0,3315.395363,0,0,0,0,0,7718.48498
dd9aa454da,0,0,0,0,0,0,0,1404.27861,0,0,1404.27861
ddad791807,0,0,0,0,0,0,0,501.6439858,0,0,501.6439858
ddaee59f38,64168.239,104591.5816,38196.20938,22447.07411,27686.32002,15738.13263,9056.564421,1870.364667,636.374621,92.44601986,284483.3065
dddad142b8,0,0,0,0,0,713.1430973,0,0,0,0,713.1430973
dde0ed8f93,0,0,0,168.7733439,0,0,0,0,0,0,168.7733439
ddf1633fed,0,0,0,0,0,0,0,0,587.9243904,0,587.9243904
ddfcf7e423,0,0,0,0,0,504.4001095,0,0,0,0,504.4001095
ddfe30c0d0,0,1667.665838,1394.093623,2375.786625,2404.500767,24.07749466,1594.847388,886.2425899,4158.398923,0,14505.61325
ddff58fed9,0,0,0,0,0,0,3.524246113,0,0,0,3.524246113
de0cd33bc3,0,0,0,0,121.1540966,0,0,0,0,0,121.1540966
de10f713fd,0,0,0,273.709865,0,0,0,0,0,0,273.709865
de215a680c,0,0,0,0,2986.452824,0,1105.128295,1655,1558,4072,11376.58112
de2994541d,0,0,0,0,0,0,0,0,1558,12245.10912,13803.10912
de313bc737,0,0,0,0,0,1451.206585,0,0,0,0,1451.206585
de4791a2b5,0,0,0,106.0233887,0,0,0,0,0,0,106.0233887
de55a27562,0,0,0,0,0,415.7490424,0,0,0,0,415.7490424
de594b672a,0,0,0,0,0,0,33.58878924,0,0,0,33.58878924
de65ba3a33,0,0,0,0,0,262.8083485,0,0,0,0,262.8083485
de7461f76f,0,0,0,0,0,366.6778371,0,0,0,0,366.6778371
de7f80d52d,0,0,0,0,20.72752637,0,12.3031942,1236.26213,0,0,1269.29285
de8dee1401,0,0,0,1857.398573,0,0,593.0753891,0,0,5073.531545,7524.005507
de8ea49dd3,0,0,0,0,23.91234164,0,0,0,0,0,23.91234164
de93d5af0d,0,0,0,0,8.911552245,0,0,0,0,0,8.911552245
de947b48bc,0,0,0,0,0,290.3827759,0,0,0,0,290.3827759
dea2938534,0,0,0,0,0,0,1348.281596,0,0,0,1348.281596
deabaef663,0,0,0,0,0,6.181727406,0,0,0,0,6.181727406
deacd8c867,0,0,0,26.12736955,0,0,0,0,0,0,26.12736955
deb218ef05,0,0,0,0,60.85571846,0,0,0,0,0,60.85571846
debe937304,0,0,0,0,0,0,1418.136583,0,0,0,1418.136583
dec9bf5ff5,0,0,0,0,0,0,0,0,651.2473443,0,651.2473443
decb09d612,0,0,138.2540862,0,0,0,0,0,0,0,138.2540862
decc481935,0,0,0,0,0,0,0,46.94899348,0,0,46.94899348
deea405404,0,0,0,0,416.5805255,0,0,0,0,0,416.5805255
def849efa9,0,0,0,0,0,0,1526.618733,0,0,0,1526.618733
defad8cbe2,7665,8290.825221,8614.086147,4440.228183,1072.092241,1722.68009,1044.931762,0,2992,0,35841.84364
df028f697f,0,0,0,0,0,19.30571078,100.1652703,0,0,0,119.4709811
df05afec30,0,0,0,0,0,0,18.16213522,0,0,0,18.16213522
df08d581fd,0,0,0,0,0,0,0,512.3476547,371.2345322,0,883.5821869
df1cd790bb,0,0,0,0,414.9553721,0,0,0,0,0,414.9553721
df22b99c3f,0,0,0,0,0,0,178.2556672,0,0,0,178.2556672
df23629cf1,0,0,0,0,800.2364727,0,0,0,0,0,800.2364727
df4506a77a,0,0,0,0,0,222.2880444,0,0,0,0,222.2880444
df4605983b,6664,11018,16307,12212,5406.295719,5094.489506,7303.272113,4649,8770.656123,6688.785336,84113.4988
df4b2453d7,0,0,0,0,0,0,0,334.2972997,0,0,334.2972997
df55de8e4e,0,0,0,318.9927346,0,0,0,0,0,0,318.9927346
df57d0e436,0,0,54.03612492,216.4818181,0,0,0,0,0,0,270.517943
df65b9c730,0,0,1262.064593,0,0,0,0,0,0,0,1262.064593
df875210e6,0,0,0,0,0,0,161.056992,0,0,0,161.056992
df8936ffa8,0,0,0,0,2030,0,0,0,0,0,2030
df909e8b17,0,0,0,0,0,371.111093,0,0,0,0,371.111093
df92218bbf,0,0,0,0,0,5425.769923,2602.353765,2671,1666,3290,15655.12369
df9367ec4a,0,0,0,0,0,0,0,317.4844091,0,0,317.4844091
df9e2481a8,0,0,0,0,0,15.49689357,0,0,0,0,15.49689357
dfb7f63786,0,0,0,0,0,0,483.6805816,0,0,0,483.6805816
dfeaa5d977,0,0,0,0,0,0,17.39525038,0,0,0,17.39525038
e0029945e5,0,0,0,0,939.3588321,0,0,0,0,0,939.3588321
e0070eb240,0,0,0,0,0,868.6353868,0,1226,1763,1469.310492,5326.945879
e00db2591e,0,0,0,0,0,11.19750864,0,0,0,0,11.19750864
e01b00ba35,0,0,0,0,1529.276308,0,0,0,0,0,1529.276308
e02eb50072,0,0,0,0,0,0,0,1017.039036,0,0,1017.039036
e06e857314,0,0,0,0,0,0,805.9167345,1434.35769,2997.610424,0,5237.884848
e073bea76a,0,0,0,0,0,0,0,1205.043459,0,0,1205.043459
e076e8e5cd,0,3579.097254,0,1514.75084,594.2137301,8003.596128,346.0812193,1557,9.287534967,0,15604.02671
e076f91cd2,0,0,0,0,0,0,73.28163191,0,0,0,73.28163191
e080709bb3,0,0,0,2099.355973,3947.398463,2987,0,0,1782.45365,0,10816.20809
e0a4b585c8,0,0,0,203.1229022,0,0,0,0,0,0,203.1229022
e0cef5009e,0,0,0,0,9.674948924,356.9289779,2043.412729,0,2.272219697,0,2412.288876
e0d729ddad,0,0,0,0,1045.713192,0,0,0,0,0,1045.713192
e0ed6b793e,0,0,0,0,0,0,121.5317569,0,0,0,121.5317569
e0f9f54284,0,0,0,2357,3799,101.9303912,394.5875361,5363,0,1871,13886.51793
e0fc1b0279,0,0,0,0,0,0,0,0,0,529.5223656,529.5223656
e111303eb3,0,0,0,0,0,0,0,0,1632,0,1632
e143b8247d,0,5241.054336,1234.998282,902.5423451,0,1328.459479,0,60.84557613,0,0,8767.900018
e154afb4ac,0,0,0,0,209.9798048,0,0,0,0,0,209.9798048
e1551c0382,0,0,0,0,160.5476794,0,0,0,0,0,160.5476794
e1558698a5,0,0,0,0,0,0,0,0,0,1530,1530
e158e64214,0,0,84.61488864,0,0,0,0,0,0,0,84.61488864
e16137c64c,0,0,0,0,5.682113247,0,0,0,0,0,5.682113247
e16394dd67,0,0,0,0,133.4250991,0,0,0,0,0,133.4250991
e164533b5a,0,0,0,5.531705629,0,0,0,0,0,0,5.531705629
e16cb043bb,0,1369.978297,1695,0,0,1820.173446,3433.896659,0,995.5528065,366.6343111,9681.23552
e1750f7b7b,15241,19902,16689,12523.01173,14823.16256,7765,6384.294269,12199,4745,1604,111875.4686
e175d827e2,0,0,0,0,0,0,0,8.159682974,0,0,8.159682974
e17828d40c,0,0,0,0,1216,2183.722,2396.367826,2089.2613,6211,3250,17346.35113
e1bed3d22c,0,0,0,0,0,4.772978323,0,0,0,0,4.772978323
e1c0524dab,0,0,0,1949,0,0,1848.189636,0,3104.967828,2291,9193.157464
e1e4bd3676,0,0,0,0,0,0,291.8948329,0,0,0,291.8948329
e1ee6479e4,0,0,0,0,0,0,0,593.4992557,0,0,593.4992557
e1f1513660,0,0,0,122.1665855,49.06670354,0,0,0,0,0,171.233289
e1fc9c9276,0,0,0,0,2.200493586,0,2997.617759,1764,4399.536286,6692.303047,15855.65759
e20c24556b,0,0,0,0,0,0,758.9656938,0,0,0,758.9656938
e2220ae7cb,0,0,0,0,0,0,0,578.180435,0,0,578.180435
e223ed8a47,0,0,0,0,0,359.0903346,0,0,0,0,359.0903346
e22a991b09,0,0,0,0,0,0,2124.697598,4393.924684,5519.707921,10141.80003,22180.13024
e22f872213,0,0,0,0,480.7837456,0,0,0,0,0,480.7837456
e230820916,0,0,0,0,0,23.25042854,0,0,0,0,23.25042854
e236739cfa,0,0,0,0,0,0,0,0,20.51590769,0,20.51590769
e23dbdce00,0,0,0,321.5915213,2509.352601,0,0,1301.990013,0,0,4132.934136
e24d81443e,12447.47427,3139,6965.024518,8534.990989,4636.305196,4299.580357,7642.061615,9832.925539,1574,0,59071.36249
e263db48aa,0,0,1711,2736,2162.599928,0,1232.294384,1577,7516.684815,1629,18564.57913
e26ebddf8a,0,0,0,0,0,0,0,227.5062039,0,1600,1827.506204
e27e659458,0,0,3306,3257,3836.146814,1706.6424,6203.212761,2876.011729,3911.373495,0,25096.3872
e28d278100,0,0,0,28.22764747,0,0,0,0,0,0,28.22764747
e296270c49,0,0,0,0,0,1151.666227,0,214.7392972,0,0,1366.405525
e2b53ee117,0,0,0,0,0,11.20062803,0,0,0,0,11.20062803
e2d87c6f9d,0,0,0,0,0,0,2841.318874,0,1531,0,4372.318874
e2dad99186,0,0,463.943251,0,0,0,0,0,0,0,463.943251
e2dbbcd825,0,0,0,0,0,532.6166109,0,0,0,0,532.6166109
e2e577154e,0,0,0,0,0,460.1487029,0,1103.622542,0,0,1563.771245
e2eb855989,0,0,0,0,0,0,0,26.54473125,0,0,26.54473125
e30f03b177,0,0,0,0,117.3481655,0,0,218.5371323,0,0,335.8852979
e3132620a1,0,0,0,0,0,2188.974684,1279,1848.714882,1891.227602,1693,8900.917167
e31580ef28,0,0,0,657.8881646,0,0,0,0,0,0,657.8881646
e319766065,0,0,1087,0,1298,0,0,0,0,0,2385
e31dc39d50,0,0,0,0,0,632.2481993,32.98536532,1485.436915,0,0,2150.670479
e31e6c0dde,0,0,0,1005.583209,0,0,0,0,0,0,1005.583209
e326a0c292,0,0,0,0,0,767.531581,0,0,0,0,767.531581
e330b9cbdb,0,0,0,0,0,120.9909641,0,0,0,0,120.9909641
e3314af682,0,323.2313506,0,0,0,0,0,0,0,0,323.2313506
e345400126,0,0,0,606.6029365,2443,0,0,0,0,1275,4324.602937
e34e907aaa,0,0,404.4110079,0,232.9447264,0,1643.209981,0,0,1325.314114,3605.87983
e3506bc5bc,0,0,0,0,0,0,0,618.7223612,0,0,618.7223612
e352b95759,0,0,0,0,1685,0,1488.741898,2237.084963,3389.222196,4081,12881.04906
e35debdc8a,0,0,0,0,0,0,0,0,186.259841,0,186.259841
e3614fbb25,0,0,0,0,710.1465037,0,0,0,0,0,710.1465037
e364c3b79a,0,0,0,0,1651.656111,0,0,0,0,0,1651.656111
e367fd8530,0,0,0,0,1629,626.4417727,0,2239,0,0,4494.441773
e37f8e1fff,0,0,0,0,0,273.4469827,0,0,0,0,273.4469827
e3a54bebd5,0,0,0,0,0,1064.257668,0,0,0,0,1064.257668
e3abc344af,0,0,0,0,0,638.0555162,0,0,0,0,638.0555162
e3aca432af,0,0,0,0,0,0,0,1564.673386,0,0,1564.673386
e3ae0b9fe4,0,0,0,0,742.9484359,0,0,0,0,0,742.9484359
e3dcc48ae1,0,0,0,0,0,0,1647,0,0,0,1647
e3de14b843,0,0,1716,1526,0,0,0,0,0,0,3242
e3f138dba2,0,0,0,0,0,0,0,0,681.6091165,0,681.6091165
e3f160748a,0,0,0,9.490496499,0,0,0,0,0,0,9.490496499
e3f7890101,0,0,0,0,0,0,0.070033829,123.593545,1920,5016.391628,7060.055207
e3fadcad8a,0,0,0,90.26935181,0,0,0,0,0,0,90.26935181
e3fe7e6da0,0,0,0,0,1036.324371,36.80968612,0,0,0,0,1073.134057
e42c2ad885,0,0,0,0,0,237.1508183,0,0,0,0,237.1508183
e4363506ae,0,0,0,0,0,0,0,2070,1996.410758,5438.844747,9505.255506
e43c674bba,0,0,0,0,110.1873529,0,0,0,0,0,110.1873529
e449e7a031,0,0,0,0,0,22.61011195,0,0,0,0,22.61011195
e44d99d89a,0,0,0,0,0,235.0843674,0,0,0,0,235.0843674
e44e1453c8,0,0,0,0,0,0,87.33215354,0,0,0,87.33215354
e4506949d0,225.2766536,0,0,335.6158736,1637.963371,0,531.9870695,1555.180578,0,1362.777126,5648.800672
e47bdc9f8b,0,0,0,0,485.9263901,0,0.259360142,0,0,0,486.1857502
e487a5631c,0,0,0,0,0,721.2881962,0,0,0,0,721.2881962
e490d58c84,0,0,0,0,939.1305515,0,0,0,0,0,939.1305515
e4a464b457,0,0,0,0,0,411.7906993,0,0,0,0,411.7906993
e4a961fba1,0,0,0,29.13773296,0,0,1958.511515,1627,0,0,3614.649248
e4ae0f24b5,0,0,0,0,0,0,0,13.61884101,0,0,13.61884101
e4ba9464bf,0,0,0,0,0,1504.700849,0,0,0,0,1504.700849
e4c42efb18,0,0,0,66.61411045,0,0,0,0,0,0,66.61411045
e4c574acc2,0,0,0,0,0,87.1627763,0,0,0,0,87.1627763
e4c5baf760,0,0,4943,2682.412188,1388.013553,0,877.1077617,0,0,0,9890.533503
e4dbfb859b,0,0,0,515.2295635,0,0,0,0,0,0,515.2295635
e4dfc51c83,0,0,0,0,1208.160674,1540.737762,0,0,0,0,2748.898436
e4e12b3cfe,0,0,0,0,0,0,316.2006142,465.5384257,0,0,781.7390399
e4fac33538,0,0,0,0,0,107.2901866,0,0,0,0,107.2901866
e5072f5318,0,0,0,0,0,0,0,0,298.9904694,0,298.9904694
e508241938,0,0,0,0,0,0,0,256.3915268,0,0,256.3915268
e51828f500,0,0,0,507.6961106,0,0,0,0,0,0,507.6961106
e526b8f3b6,0,0,1558,0.497602335,14874.17548,9742.652194,13727.43432,10561.17633,9197.39417,22654.84922,82316.17931
e529f3c757,0,0,0,0,0,29.58841835,0,0,0,0,29.58841835
e5396eac68,0,0,0,8.942866221,0,0,0,0,0,0,8.942866221
e54263506f,0,0,48.45209854,0,0,0,0,0,0,0,48.45209854
e552947b4e,0,0,0,0,0,59.27841946,0,0,0,0,59.27841946
e559265af7,0,0,0,0,0,0,46.96269499,0,0,0,46.96269499
e55b0cf6eb,0,0,0,217.5427592,0,0,0,0,0,0,217.5427592
e55eb5774f,0,0,0,0,0,0,16.04528925,0,0,0,16.04528925
e564ebf83d,0,0,0,1024.72813,0.71958062,1085.682575,0,0,755.9449898,0,2867.075276
e5650b802d,0,0,0,0,56.12369174,0,0,0,0,0,56.12369174
e56ab8f7af,0,0,0,0,0,68.9012439,0,0,0,0,68.9012439
e56bf9fa4b,0,0,0,0,2.132373099,0,1857.453095,0,0,0,1859.585468
e57d1a52ee,0,0,0,0,5.454497803,0,0,0,0,0,5.454497803
e5911989a5,0,0,0,0,0,373.9478947,0,1236,0,0,1609.947895
e5a1f2a393,0,0,0,0,7.087616663,273.7094208,31.83394204,0,0,0,312.6309795
e5aac64366,0,0,1515,4600,12051.30795,5104.946989,2158.715604,3869.95992,4443,0,33742.93046
e5b1c8a743,0,0,0,0,0,58.47791503,0,0,0,0,58.47791503
e5b43356b7,0,0,0,0,1.214433426,19.45403753,0,0,0,0,20.66847096
e5bb284996,12988.29289,14610.50534,8088.785717,4913.04402,4373.132186,9102.062479,6.923385004,8878.48654,11024,2515,76500.23256
e5bd464d9e,0,3128,0,0,5673.849158,1357.856064,0,5895.562395,2228.264449,0,18283.53207
e5c00607db,0,0,0,0,0,0,2.302190243,0,0,0,2.302190243
e5d7af8924,0,0,0,0,0,3857.416812,0.066089982,2837.701774,6451,1511,14657.18468
e5ddd56ca4,0,0,0,0,0,0,0,18.20053924,0,0,18.20053924
e5e02d21f3,1281.723346,0,0,3709.648383,1351.729571,1623,2947.012931,82.81942152,0,163.222874,11159.15653
e5e3da8c44,0,0,0,0,0,318.8625025,0,0,0,0,318.8625025
e5f7aa3c35,0,0,0,0,0,30.81749739,0,0,0,0,30.81749739
e5fd863030,0,0,0,76.7180229,0,0,0,0,0,0,76.7180229
e603c84476,0,0,0,0,0,246.0005362,0,0,0,0,246.0005362
e60436ccf6,0,0,0,0,0,241.1909488,0,0,0,0,241.1909488
e61d1f5092,0,0,0,0,0,674.7096485,0,0,0,0,674.7096485
e63a209870,53.9464677,1595.845029,0,4522.328122,4416.724442,3159.380567,1414,12115.09571,4637,10897.29432,42811.61466
e645731ac6,0,0,0,0,30.1678001,0,0,0,0,0,30.1678001
e64d65c026,0,0,0,0,347.9549467,0,0,0,0,0,347.9549467
e6574488ed,0,0,0,0,0,0,0,23.58539691,0,0,23.58539691
e65a5d2ac0,0,0,0,0,0,569.0670327,0,0,0,0,569.0670327
e660de55a2,0,0,1322,6645,1558,10455.66218,3589,11160.83206,24543.60073,56307.82446,115581.9194
e684368e0e,0,4.310181638,1455.835648,0,0,985.6641195,0,0,23.09099775,0,2468.900947
e68c258568,0,0,0,0,726.3002515,0,0,0,0,0,726.3002515
e68d274661,1413,1900.412065,715.8856327,366.5591238,1506.245195,0.094322196,1446.809066,641.7192487,23.16833963,0,8013.892993
e6a743b4e4,0,0,0,0,0,0,0,168.1876261,0,0,168.1876261
e6b8c32040,0,0,1011.734791,0,1209.871134,706.9592976,0,2889.593806,0,2142.486784,7960.645813
e6bcab2948,0,0,0,0,0,0,338.91743,0,0,0,338.91743
e6bccbb730,0,0,47.48355454,0,0,0,0,0,0,0,47.48355454
e6c7f821eb,0,0,10.7716372,0,0,0,585.8642021,253.0153211,0,0,849.6511604
