LSOA11CD,total_area,area_covered
E01014247,382762.0185888103,0.0
E01014248,177294.85387425483,0.0
E01014249,1178889.9938093962,0.0
E01014250,401155.80268918397,0.0
E01014251,781445.183546336,0.0
E01014252,724527.0998981426,0.0
E01014253,360654.4009068955,0.0
E01014254,274881.20389459527,0.0
E01014255,696228.0059207919,0.0
E01014256,811039.944683336,0.0
E01014257,1129524.2463828893,0.0
E01014258,642376.1131228689,0.0
E01014259,489196.7946244239,0.0
E01014260,635587.2880501485,0.0
E01014261,228793.8320479442,0.0
E01014262,432342.0876205937,0.0
E01014263,326023.051267543,0.0
E01014264,1200199.115477648,0.0
E01014265,449927.43322617817,0.0
E01014266,148668.08307808964,0.0
E01014267,1116099.513388064,0.0
E01014268,686844.2287100888,0.0
E01014269,316818.0432321462,0.0
E01014270,307733.7838729176,0.0
E01014271,416379.9526994508,0.0
E01014272,566497.0029035067,0.0
E01014273,390081.5097410904,0.0
E01014274,818585.5731885224,0.0
E01014275,415099.28749448183,0.0
E01014276,635949.8094529598,0.0
E01014277,550484.6696365841,0.0
E01014278,213631.10859698115,0.0
E01014279,723524.4160039877,0.0
E01014280,635398.7860035613,0.0
E01014281,377375.52348032594,0.0
E01014282,808953.7006568675,0.0
E01014283,364226.24285425316,0.0
E01014284,138569.62038955753,0.0
E01014285,2407341.0492298556,0.0
E01014286,178258.7864817435,0.0
E01014287,973279.4018343047,0.0
E01014288,173876.51642425646,0.0
E01014289,354894.62710356107,0.0
E01014290,363618.51802038803,0.0
E01014291,1004716.8444446226,0.0
E01014292,260328.57275776973,0.0
E01014293,539114.3930381527,0.0
E01014294,658960.6938167594,0.0
E01014295,321007.68911818566,0.0
E01014296,458602.89117364644,0.0
E01014297,366059.4941585317,0.0
E01014298,210766.208300177,0.0
E01014299,250369.49373289556,0.0
E01014300,261398.65785160856,0.0
E01014301,303886.8717404222,0.0
E01014302,1095864.5887998398,0.0
E01014303,218718.81755518875,0.0
E01014304,298620.8257364886,0.0
E01014305,158355.53786431102,0.0
E01014306,274596.278978106,0.0
E01014307,233765.3362021346,0.0
E01014308,388475.57569872244,0.0
E01014309,422599.8138404034,0.0
E01014310,848142.6999855214,0.0
E01014311,424026.3367104311,0.0
E01014312,256236.31271765934,0.0
E01014313,616528.1701120324,0.0
E01014314,1751618.6795105338,42531.18655715197
E01014315,756528.210274255,564715.4474618242
E01014316,330163.7333456119,259501.82311755736
E01014317,399696.7236136853,334703.39573295764
E01014318,493649.73536115466,375975.1445845058
E01014319,398777.6938723489,287748.18771588325
E01014320,303384.68475695624,262686.4172400026
E01014321,204866.63614105576,173831.4546904072
E01014322,325094.7939800452,60602.3705899643
E01014323,139416.27932550744,0.0
E01014324,296430.0964011548,0.0
E01014325,294497.56056382664,0.0
E01014326,515509.8064404104,0.0
E01014327,171548.40273809488,0.0
E01014328,276758.98804896505,0.0
E01014329,328040.10390086327,0.0
E01014330,243287.33861054445,0.0
E01014331,353183.6011129828,0.0
E01014332,533999.0133547725,0.0
E01014333,436638.7629851397,0.0
E01014334,292971.1318299466,0.0
E01014335,1821146.3080982422,0.0
E01014336,702611.8996465662,0.0
E01014337,2202546.1572832824,0.0
E01014338,347632.6194828022,0.0
E01014339,373449.98557013605,0.0
E01014340,312918.725276313,0.0
E01014341,677769.2967185909,0.0
E01014342,286144.12896164344,0.0
E01014343,1575637.2283054069,0.0
E01014344,626296.8629089054,0.0
E01014345,411957.14929525467,0.0
E01014346,1910006.8934639217,0.0
E01014347,386495.4844597193,0.0
E01014348,576537.846720943,0.0
E01014349,509552.5229544057,0.0
E01014350,272852.8304848613,0.0
E01014351,399227.9335613375,0.0
E01014352,1980979.6602472677,0.0
E01014353,565252.5106025471,0.0
E01014354,668683.6742057906,0.0
E01014355,419290.54084354837,0.0
E01014356,1193644.0279152251,0.0
E01014357,1084218.1618819283,0.0
E01014358,1715898.8685463131,0.0
E01014359,538495.0838980984,0.0
E01014360,846815.6754211662,0.0
E01014361,191732.2524014374,0.0
E01014362,691031.3040387639,620.9379266125821
E01014363,358361.6742371971,313610.812559194
E01014364,847011.1123853402,93132.03596117979
E01014365,404558.1293690407,221969.67021977773
E01014366,280027.35487590247,264670.5382277963
E01014367,605010.1319033471,370558.9153653966
E01014368,290452.09583389596,287827.78457700735
E01014369,362007.9620038859,312772.0276136089
E01014370,375096.0217845343,375096.02178453445
E01014371,411591.4951296777,411591.4951296779
E01014372,164973.49427205857,164973.4942720586
E01014373,1063175.7902703686,1063175.7902703686
E01014374,4984137.240839728,4137373.1970953406
E01014375,31837624.857428364,7931432.096157059
E01014376,4574603.646273901,2562093.3834210415
E01014377,5094920.1030085115,4999449.42655519
E01014379,35616233.39729098,9448960.356703665
E01014380,2780198.807900874,2780198.8079008763
E01014381,503293.37868765485,503293.3786876548
E01014382,28922175.45915805,8408825.885162946
E01014383,18698560.654813852,1357561.5410247701
E01014384,9956576.815725401,2780573.326865388
E01014385,15857589.448995812,5656594.05055415
E01014386,2224240.5783648104,1328898.056105057
E01014387,425942.42291785154,425942.42291785165
E01014388,1506417.6320176052,1506417.6320176052
E01014389,627894.916308409,627894.9163084092
E01014390,174907.37417057055,174907.37417057055
E01014391,15305242.654336745,2732530.0219048252
E01014392,20989380.66267748,2971449.9689681167
E01014393,1085228.1528253285,1068655.27503734
E01014394,7346880.120356419,4499289.032544911
E01014395,1517478.5963045782,854804.9144841736
E01014396,1559118.7110831859,1377423.2523715459
E01014397,403851.6183506296,403851.6183506296
E01014398,1372980.806164657,1372980.8061646568
E01014399,4136665.547205447,2160681.415865831
E01014400,872633.8262775971,872633.8262775966
E01014401,286616.94318364986,286616.9431836498
E01014402,926544.4144479503,548328.0549292072
E01014403,356377.57259949844,356377.57259949844
E01014404,709097.207428793,651148.6602476368
E01014405,542227.5350228491,542227.535022849
E01014407,232207.12493589305,232207.12493589305
E01014409,317486.78229609405,317486.7822960939
E01014410,501323.7607453423,501323.7607453422
E01014411,929899.9897453412,929899.9897453411
E01014412,331061.71225083934,331061.7122508394
E01014413,2266178.5636659795,1937614.6665677163
E01014414,203897.5576843429,203897.5576843429
E01014415,294101.5895258668,294101.5895258668
E01014416,1017249.262726823,1017249.2627268226
E01014417,745775.1293620808,745775.1293620811
E01014418,19297657.485336494,1468869.545643045
E01014419,6578397.555232294,2047165.7308652685
E01014420,1567027.9613339466,894994.3308001944
E01014421,454330.9185438571,445073.5551554032
E01014422,494659.184694346,494001.59365312225
E01014423,559207.6535117222,559207.6535117222
E01014424,1036929.0096703905,899595.4764471238
E01014425,639958.2142560879,639958.2142560884
E01014426,434823.317650706,434823.31765070575
E01014427,201436.9309329931,201436.93093299307
E01014428,449046.24259926565,449046.2425992657
E01014429,364513.91928300355,364513.91928300355
E01014430,846421.6682026245,836365.6382942579
E01014431,199844.45401998897,199844.45401998895
E01014432,220051.05834136042,220051.05834136042
E01014433,281974.0316387513,281974.03163875133
E01014434,608930.6034058299,608930.60340583
E01014435,117677.21350537107,117677.21350537108
E01014436,239123.79435774806,239123.79435774803
E01014437,379403.7954061852,379403.7954061852
E01014438,224349.55463955054,224349.55463955057
E01014439,1935931.916799265,1156497.0223690171
E01014440,624243.5147748326,620641.4506286564
E01014441,3956053.5820561894,1570128.288184174
E01014442,679760.4664289417,508018.0659596708
E01014443,1728956.3002204574,1635050.060987173
E01014444,1853183.8247298778,693501.6434468895
E01014445,551437.6540764525,453233.6815206178
E01014446,6996312.785650213,1695863.087592217
E01014447,3420327.588044645,1555838.7088761835
E01014448,2606753.2773865173,1485404.8799294275
E01014449,760797.7438678505,707220.5052139742
E01014450,1018109.0213552385,622821.7008241621
E01014451,1746030.9850392265,1250407.3915985716
E01014452,2449033.343589555,2356289.642829873
E01014453,1346243.37500113,873624.9645932659
E01014454,1767107.4801600196,860850.2447858979
E01014455,482255.62692879443,451208.8260653632
E01014456,436957.8383126385,436957.8383126387
E01014457,236260.63113813722,236260.63113813713
E01014458,191930.44798320578,191930.44798320578
E01014459,1643187.3145968805,1317863.5515716963
E01014460,3077062.0887768315,1022997.0229047481
E01014461,302384.78642422485,302384.78642422485
E01014462,380557.94727905147,337929.31423455797
E01014463,565848.2005906856,565848.2005906857
E01014464,305682.51035946066,305682.5103594606
E01014465,175584.74414615904,175584.74414615906
E01014466,132021.9851987603,132021.9851987603
E01014467,330558.4556351228,330558.4556351229
E01014468,232977.51408111217,232977.51408111217
E01014469,311894.7995608507,311894.79956085066
E01014470,894963.2443063621,726880.7350146953
E01014471,582084.2456233167,582084.2456233164
E01014472,603951.3786595307,603951.3786595307
E01014473,191871.37799349008,191871.37799349005
E01014474,174999.08148368177,174999.08148368177
E01014475,417701.74721418606,417701.747214186
E01014476,155852.51597487045,155852.51597487045
E01014477,464299.493401895,464299.4934018951
E01014478,634946.0649602528,552895.3147266698
E01014479,659055.1788435016,659055.1788435016
E01014480,207863.73242249942,207863.73242249948
E01014481,246941.52253336643,246941.52253336634
E01014482,1908135.323048086,1908135.3230480852
E01014483,436623.5229581577,436623.52295815776
E01014484,414333.8624439344,414333.86244393437
E01014485,276789.002916325,276789.002916325
E01014486,278760.0034168746,278760.00341687456
E01014487,195441.36984421237,195441.36984421234
E01014488,186451.43208668113,186451.43208668113
E01014489,171384.29132660147,171384.29132660155
E01014491,320645.4739596991,320645.47395969904
E01014492,467661.983780395,464396.5870654213
E01014493,260573.93823850557,260573.93823850557
E01014494,623869.2440276006,623869.2440276006
E01014495,361162.17806307913,360625.96994132636
E01014496,4511714.2658863375,4156236.4239493413
E01014497,622705.4952597179,622705.4952597179
E01014498,8131456.069632749,7872018.408331644
E01014499,1281405.762220023,1275378.1400828075
E01014500,254929.044107955,254929.04410795507
E01014501,883546.5527778167,883546.5527778171
E01014502,292733.61797219765,292733.6179721975
E01014504,133341.56314146932,133341.56314146932
E01014505,126754.60736467758,126754.60736467756
E01014506,602804.5758599555,602804.5758599555
E01014507,133547.8641762419,133547.86417624188
E01014508,185168.36075799953,185168.36075799956
E01014509,306546.2925931772,306546.2925931771
E01014510,230317.33991126632,230317.33991126638
E01014511,120765.40902948074,120765.40902948075
E01014512,177017.08719751344,177017.0871975135
E01014513,363063.6509622081,363063.6509622081
E01014514,248542.0212050827,248542.02120508265
E01014515,326405.53020741337,326405.5302074133
E01014516,247727.87316920896,246672.46940200657
E01014517,286099.10392491345,277727.2421397814
E01014518,531341.9766181471,531341.976618147
E01014519,542139.0125154137,542139.0125154139
E01014520,955430.3030475163,955430.3030475162
E01014521,362290.85718071274,362290.8571807128
E01014522,323996.30494065874,323996.3049406587
E01014523,592154.9111944378,592154.9111944373
E01014524,317178.55779293523,317178.5577929353
E01014525,185180.0409859535,185180.0409859535
E01014526,1626530.543380368,1601909.8036487256
E01014527,414271.3282851984,414271.3282851983
E01014528,494591.0059706362,494591.00597063627
E01014529,183064.13098498815,183064.1309849882
E01014530,300575.19089083385,300575.1908908338
E01014531,339038.8682096864,339038.8682096864
E01014532,143313.60618532397,143313.60618532397
E01014533,293658.5049737182,293658.50497371814
E01014534,454291.22039211524,454291.22039211524
E01014535,452857.7359654423,452857.73596544244
E01014536,1244172.7416910888,1235917.5403629744
E01014537,332996.9212646225,332996.92126462236
E01014538,230972.60507473853,230972.60507473847
E01014539,162626.53244502482,162626.53244502473
E01014540,709573.6151304842,709573.6151304842
E01014542,495343.2937033333,495343.29370333324
E01014544,546092.9961647715,546092.9961647715
E01014545,254513.79995058523,254513.79995058526
E01014546,151639.46397413328,151639.46397413334
E01014547,172962.0030373904,172962.00303739036
E01014548,182569.4832339376,182569.4832339376
E01014549,102111.2240498125,102111.22404981249
E01014550,223486.1890014881,223486.18900148806
E01014551,147426.54203089981,147426.5420308998
E01014552,182497.16046039618,182497.16046039623
E01014553,166030.727725862,166030.727725862
E01014554,167183.71307846063,167183.71307846063
E01014555,124070.18956683697,124070.189566837
E01014556,167673.89240803345,167673.89240803343
E01014557,189192.87581601297,189192.875816013
E01014558,130335.99271409883,130335.99271409881
E01014559,214962.62249373892,214962.62249373895
E01014560,144974.00378430664,144974.00378430667
E01014561,225002.18463687185,225002.18463687185
E01014562,97585.89898734789,97585.8989873479
E01014563,139038.18579692687,139038.1857969269
E01014564,226190.9486480506,226190.9486480506
E01014565,135164.811355362,135164.811355362
E01014566,135901.85013929172,135901.85013929178
E01014567,334193.113014356,334193.113014356
E01014568,200675.0004662699,200675.00046626988
E01014569,166880.42160230584,166880.42160230587
E01014570,278537.4473006582,278537.44730065815
E01014571,383054.4782768482,383054.47827684827
E01014572,243606.91825927413,243606.9182592742
E01014573,479553.70216464676,479553.70216464665
E01014574,367080.03136420733,367080.0313642074
E01014575,538291.6426454529,538291.642645453
E01014576,471250.33647541376,471250.3364754137
E01014577,582706.2308020827,582706.2308020827
E01014578,412142.20654930186,412142.2065493017
E01014579,538900.0066922295,538900.0066922297
E01014580,462262.5665021129,462262.5665021127
E01014581,399839.1967683012,399839.19676830125
E01014582,196126.98627587946,196126.98627587946
E01014583,297346.58021319855,297346.5802131985
E01014584,221220.46110319535,221220.46110319535
E01014585,216686.11529812845,216686.11529812854
E01014586,879489.1220995929,879489.1220995928
E01014587,711960.0577275904,711960.0577275904
E01014588,558096.5601991153,558096.5601991152
E01014589,233374.32077947672,233374.32077947675
E01014590,333873.9409076756,333873.9409076754
E01014591,317767.5959778912,317767.5959778911
E01014592,287904.7524025125,287904.7524025125
E01014593,330181.2796351264,330181.27963512647
E01014594,365305.6784594789,365305.6784594788
E01014595,237339.40408072495,237339.4040807249
E01014596,309434.50949864043,309434.5094986403
E01014597,393924.82380588655,391279.1166344738
E01014598,705423.7197832234,705423.7197832234
E01014599,293649.98139101185,293649.9813910119
E01014600,273972.6001555624,273972.6001555625
E01014601,455381.16620559664,455381.16620559647
E01014602,416624.6383866651,416624.638386665
E01014603,505650.1233004173,505650.1233004173
E01014605,297303.1324479894,297303.1324479894
E01014607,1035499.3348710579,1035499.3348710578
E01014608,394504.59280252946,394504.5928025297
E01014609,249825.3250864825,249825.32508648248
E01014610,212344.49066868823,212344.49066868826
E01014611,623547.2631851095,623547.2631851092
E01014612,252819.21151811728,252819.2115181172
E01014613,224179.73963085085,224179.73963085082
E01014614,526615.3396391578,526615.3396391576
E01014615,434098.4987779389,434098.4987779388
E01014616,378967.11002957594,378967.11002957594
E01014617,276737.93669049087,276737.9366904909
E01014618,330524.4975691049,330524.49756910495
E01014619,292770.58333985345,292770.58333985345
E01014620,237059.07935137022,237059.07935137034
E01014621,145840.16889737523,145840.16889737532
E01014622,280485.8292802286,280485.8292802286
E01014623,392324.3736939495,392324.3736939494
E01014624,313222.1570355182,313222.1570355182
E01014626,714602.8456600304,714602.8456600303
E01014627,315302.41437065357,315302.4143706535
E01014629,256844.24619500243,256844.24619500243
E01014630,269170.46514422423,269170.4651442242
E01014631,488861.4296586832,488861.4296586832
E01014632,415939.45976678404,415939.4597667841
E01014633,370412.8514015154,370412.85140151525
E01014634,158196.46474785235,158196.46474785235
E01014635,249262.16452115346,249262.16452115343
E01014636,264121.358273877,264121.358273877
E01014637,170590.86450121852,170590.86450121852
E01014638,533235.3805972383,533235.3805972382
E01014639,536337.2628967904,536337.2628967904
E01014640,1054359.8057611582,1054359.8057611585
E01014641,745421.424024579,745421.4240245789
E01014642,801159.9882985118,801159.9882985118
E01014643,877761.5263080985,877761.5263080986
E01014644,299145.08504818304,299145.08504818287
E01014645,349842.13591943186,349842.13591943186
E01014646,300480.3147224773,300480.31472247734
E01014647,250246.4519266384,250246.45192663843
E01014648,360755.3647874888,360755.36478748877
E01014649,232331.72851575073,232331.72851575076
E01014650,239838.57746611437,239838.57746611448
E01014651,190992.4870685364,190992.48706853637
E01014653,325057.2544971785,325057.2544971785
E01014654,376986.58555157983,376986.58555157983
E01014655,178830.21001302922,178830.21001302928
E01014658,751205.4238443623,751205.4238443619
E01014659,275393.81550862023,275393.8155086203
E01014660,1278053.4181020616,1278053.4181020614
E01014661,371364.0233894294,371364.02338942915
E01014662,421459.1518849008,421459.1518849008
E01014663,383767.577080135,383767.577080135
E01014664,772977.9468220989,772977.9468220993
E01014665,770396.5178332578,770396.5178332576
E01014666,335922.3348468506,335922.33484685054
E01014667,218857.77366185165,218857.77366185174
E01014668,169587.04874535036,169587.0487453504
E01014669,210588.0417721485,210588.0417721485
E01014670,143094.20604132014,143094.20604132017
E01014671,186600.26699776572,186600.26699776572
E01014672,270857.46242920915,270857.4624292091
E01014673,226624.15979715154,226624.15979715157
E01014674,232949.0792638852,232949.07926388516
E01014675,241605.87524679778,241605.8752467979
E01014676,234115.65975380005,234115.65975380002
E01014677,483760.45710582513,483760.45710582513
E01014678,231112.33265740908,231112.33265740893
E01014679,302442.724148524,302442.72414852394
E01014680,354651.58822398644,354651.5882239863
E01014681,365277.31066046,365277.31066045986
E01014682,261549.7304298556,261549.7304298557
E01014683,185629.19276058814,185629.19276058808
E01014684,361611.6040562886,361611.6040562886
E01014685,212748.50433305683,212748.50433305683
E01014686,271161.91687855724,271161.91687855736
E01014687,223680.96462284302,223680.96462284296
E01014688,243778.5488310903,243778.5488310903
E01014689,260501.44276992758,260501.44276992753
E01014690,272045.6448017916,272045.6448017915
E01014691,618900.8097307874,618900.8097307873
E01014692,274766.75964988134,274766.7596498814
E01014693,758140.5531614983,758140.5531614983
E01014694,333587.8440203574,333587.8440203575
E01014695,1102587.5068689634,1102587.5068689631
E01014696,115159.9222420536,115159.92224205361
E01014698,147554.58100932196,147554.581009322
E01014699,157053.7666615121,157053.76666151208
E01014700,252335.69530289952,252335.69530289952
E01014701,127143.75268226594,127143.75268226596
E01014702,395367.6462788187,395367.64627881866
E01014703,852167.3793094871,852167.3793094868
E01014704,395840.36366436724,395840.3636643672
E01014705,279392.1813078875,279392.18130788754
E01014706,239422.29639643178,239422.29639643166
E01014707,344124.68306874007,344124.6830687399
E01014708,552392.1238386611,552392.1238386611
E01014709,2066400.5287279706,2054530.2095373513
E01014710,292138.1953230009,292138.1953230009
E01014711,452102.17366316,452102.17366315995
E01014712,449089.2880441794,449089.2880441794
E01014713,670334.6958824294,656319.3886051147
E01014714,608423.442827047,608423.4428270468
E01014715,458835.6090759136,458835.6090759136
E01014716,715976.993002674,715976.9930026738
E01014717,542611.8004790103,542611.80047901
E01014718,815542.433281375,815542.4332813747
E01014719,272472.4931837492,272472.49318374926
E01014720,311511.6427922117,311511.64279221167
E01014721,416076.2569130479,416076.2569130481
E01014722,283851.485363261,283851.4853632611
E01014723,290616.60509845277,288970.35324038466
E01014725,257957.76704028167,257957.76704028164
E01014726,442449.3012246509,441007.2211980258
E01014727,313924.56217020995,312438.44042112783
E01014729,364817.7407664798,364817.7407664798
E01014730,266887.29421057383,266887.2942105739
E01014731,100123.17601998127,100123.17601998127
E01014732,167014.04944955427,167014.04944955432
E01014733,149057.2772079194,149057.27720791943
E01014734,200471.53043921854,200471.53043921862
E01014735,357429.63267017785,357429.6326701779
E01014736,243740.34354884614,243740.3435488461
E01014737,2170286.09193029,1637835.3353698296
E01014738,874125.645061326,737858.8004236319
E01014739,12017443.837905996,3217187.4258051235
E01014740,12771953.178459791,5292376.725983436
E01014741,6339613.736884478,1339035.6020126112
E01014742,3133783.6096686325,1048551.7560406156
E01014744,11559340.121039433,2185997.9217312657
E01014745,6203218.500606578,2197648.5182491913
E01014746,974606.1001300596,885218.4066797126
E01014747,11412960.918362899,2633736.3570860014
E01014748,5819415.390168395,3934886.0976156625
E01014749,6456489.207225021,2397170.266021532
E01014750,285604.2828112766,285604.2828112766
E01014751,315241.72178406257,315241.7217840626
E01014752,5118945.682839438,1523457.8996835293
E01014753,378355.6378487047,378285.9277028794
E01014754,305618.6037549565,305618.6037549565
E01014755,426410.39235425583,426410.3923542559
E01014756,279612.1722479763,279612.1722479763
E01014757,334034.5483907846,334034.5483907846
E01014758,809810.7859233883,625812.3898490743
E01014759,546164.9627610187,546164.9627610187
E01014760,535150.1813359542,432326.91344322206
E01014761,1591755.1033044136,760293.1844524147
E01014762,1588320.58591509,511549.2893020316
E01014763,273212.31229186046,273212.3122918605
E01014764,4703902.212255726,1120026.8803088714
E01014765,10820784.919153452,2333073.4000762417
E01014766,10311561.194276085,1489645.2842652274
E01014767,6158008.320579415,3370545.0982260043
E01014769,5289425.406262697,3582393.4120178297
E01014770,1111013.0246297708,1111013.0246297708
E01014771,2754569.2650762973,1915449.4873110438
E01014772,10816516.729496133,3423051.365168903
E01014773,14338692.666363167,4530072.133825694
E01014774,8572450.468710491,3472051.3961827112
E01014775,237827.48743975753,237827.48743975742
E01014776,503343.39565028023,503343.3956502802
E01014777,402855.9644507369,369030.65856845106
E01014778,968962.9719965832,591952.187948525
E01014779,367113.7183863364,367113.7183863363
E01014780,396134.99375591375,396134.99375591375
E01014781,413439.85545356333,413439.85545356316
E01014782,821386.3811937219,801564.1821639406
E01014783,1036618.7041842644,573686.6272526621
E01014784,359739.3089046252,359739.3089046253
E01014785,6441220.60007071,2509736.5465600546
E01014786,310552.6798245077,310365.4952490014
E01014787,1318703.4608996531,925875.6397499315
E01014789,772631.189498997,754407.0325068571
E01014790,801243.3402061458,767417.2649186831
E01014792,880625.5658708126,627882.4640133946
E01014793,672949.0954048396,672949.0954048396
E01014794,645950.8102433899,587441.7896885162
E01014795,333753.27964782494,333753.279647825
E01014796,1773490.1709084674,1405722.1446687689
E01014797,510801.01290916407,510801.0129091641
E01014798,500520.25811978965,500520.2581197896
E01014799,211944.16749536002,211944.16749536004
E01014800,139151.56918852884,139151.56918852884
E01014801,595170.0534896001,571140.6128029848
E01014802,220525.27460529265,220525.2746052926
E01014803,1598561.205258504,1502956.9601425962
E01014804,1134683.9315949327,1099893.4710249978
E01014805,900745.3372171856,857696.1297018343
E01014806,275845.93998643756,275845.9399864375
E01014807,199558.7493059179,199558.7493059179
E01014808,291979.267083466,291979.26708346594
E01014809,546610.0513080916,546610.0513080914
E01014810,3134287.135545375,3134287.1355453753
E01014811,308877.79660408106,308877.79660408106
E01014812,312219.5361437313,312219.53614373127
E01014813,346200.12027468736,346200.1202746871
E01014815,236950.96918787234,236950.96918787243
E01014816,360440.2758029969,360440.27580299694
E01014817,647968.8856190343,626901.3634369724
E01014818,934642.7513054673,745584.0041576412
E01014819,508806.4231988035,508806.4231988035
E01014820,319397.64153935923,319397.64153935923
E01014821,139062.5848169459,139062.5848169459
E01014822,338885.1256614282,326216.0289848166
E01014823,246817.43983081353,246817.43983081356
E01014824,438958.5873528987,406765.84657447884
E01014825,256407.7229183682,256407.72291836818
E01014826,334329.3653789807,334329.3653789805
E01014827,187602.63026198032,187602.63026198023
E01014828,330181.3806972377,330181.38069723785
E01014829,628115.7603686068,628115.7603686067
E01014830,373787.0889448862,373787.0889448861
E01014831,178977.27610361032,178977.27610361035
E01014832,310411.323841927,310411.32384192693
E01014833,468672.01438658894,468672.0143865888
E01014834,431510.0760666281,431510.0760666283
E01014835,232049.46476032172,232049.46476032172
E01014836,278651.4606775635,278651.46067756356
E01014838,315968.3219775782,315968.3219775783
E01014839,517486.06000712194,367095.10605788446
E01014840,274808.6703191182,274808.67031911825
E01014841,1129880.9101821394,548399.8850440473
E01014842,358882.8872158254,352746.72251792595
E01014843,416586.5234152325,384112.6000954852
E01014844,175298.03805631248,175298.03805631254
E01014845,704889.4618068719,614861.7864127301
E01014846,337577.5650598538,337577.5650598537
E01014847,13974912.33112413,3600981.027798597
E01014848,10365032.301371986,2978598.3321681567
E01014849,8257689.63782231,3849770.3486103155
E01014850,4804264.743514378,3855316.74808811
E01014851,1855452.7234845164,1315409.6759806557
E01014852,14931538.842610994,5697846.442704143
E01014853,1814552.1094922007,1370778.166254886
E01014854,26579458.537099358,4178601.980256725
E01014855,5224259.66594103,1994993.8543053803
E01014856,9463043.316942481,1770660.7014592998
E01014857,902030.6157443784,513650.4858050766
E01014858,19051984.2300032,4591284.465901835
E01014859,494129.74896172737,437697.74373278784
E01014860,518648.70456406166,467758.81314818404
E01014861,20605881.88163893,12355507.756403295
E01014862,8486205.678808141,2890114.3001143984
E01014863,1502525.8416344214,780491.0182452244
E01014864,9547438.830164671,1077190.377020822
E01014865,11083004.128375394,3808551.1034614947
E01014866,573851.9031148719,573851.9031148722
E01014867,1442058.3528221515,853456.5897539222
E01014868,7703611.607255657,1955138.4044536052
E01014869,23907854.155449703,1121827.4702817928
E01014870,36873467.6679146,2637099.0418608747
E01014871,1716383.529053292,1060605.004889795
E01014872,243952.50209151278,243952.50209151284
E01014873,271372.7465619769,271372.74656197685
E01014874,354580.5872550119,354580.5872550119
E01014875,281916.8832578384,281916.88325783843
E01014876,320236.5314590344,320236.53145903454
E01014877,318626.1135634767,318626.11356347665
E01014878,313427.4549213685,313427.45492136857
E01014879,795718.6070104006,758254.3754666969
E01014880,297216.54358949314,297216.5435894931
E01014881,732471.61793777,732471.61793777
E01014882,349164.2755708702,349164.27557087014
E01014883,233215.4578631973,233215.4578631973
E01014884,20102324.81207677,3496846.1746522263
E01014885,2690698.5125013418,1752769.9162161509
E01014886,701948.6199557375,611488.5385784876
E01014887,559539.2274769207,400734.1790037106
E01014888,3506379.1702618455,1237123.3489945335
E01014889,307175.96275529556,307175.9627552956
E01014890,48534617.627538025,10809210.980916943
E01014891,48174821.16547765,6754680.0072828075
E01014892,342181.591993259,342181.591993259
E01014893,275535.488467241,275535.48846724094
E01014894,216787.88865366683,216787.88865366686
E01014895,207516.06634360028,207516.06634360025
E01014896,321026.0118530304,321026.0118530303
E01014897,413712.8786716576,413712.87867165747
E01014898,430055.4392328369,430055.439232837
E01014899,399672.03509038966,399672.03509038955
E01014900,259352.40187052483,259352.4018705249
E01014901,391651.9895070118,391651.98950701166
E01014902,351543.63683933316,351543.6368393331
E01014903,405965.3289269077,405965.32892690756
E01014904,334367.81174158445,334367.8117415844
E01014905,257085.23047250079,257085.23047250079
E01014906,1191759.185497755,1191759.1854977547
E01014907,302518.55368370045,302518.5536837003
E01014908,422233.1631580884,422233.1631580884
E01014909,277508.4937999877,277508.4937999877
E01014910,1295677.161690722,1295677.1616907222
E01014911,6772275.746379101,2605326.0138330655
E01014912,711005.0992291082,711005.0992291082
E01014913,468211.44281936646,468211.4428193664
E01014914,510900.6457108906,510900.6457108907
E01014915,259134.72627222046,259134.7262722205
E01014916,286952.47347524145,286952.47347524157
E01014917,418210.588854446,418210.58885444613
E01014918,623991.1411764468,623991.141176447
E01014919,383393.8650453721,383393.8650453722
E01014920,391011.61204994976,391011.6120499498
E01014921,1088609.9497853264,1088609.9497853266
E01014922,250222.84069914455,250222.8406991445
E01014923,277512.9298123867,277512.9298123867
E01014924,262985.54678459733,262985.54678459733
E01014925,428520.7464332908,428520.7464332909
E01014926,278530.1534987283,278530.1534987283
E01014927,247501.34974433112,247501.34974433118
E01014928,222619.55031173406,222619.55031173406
E01014929,20019490.152088337,7124764.613521852
E01014930,13822605.775022198,1508967.5321101346
E01014931,655652.8159965386,655652.8159965385
E01014932,991804.7927195787,991804.792719579
E01014933,275677.63841317774,275677.6384131777
E01014934,1257760.5048073642,1170754.1164796662
E01014935,565617.7130375366,565617.7130375366
E01014936,1232605.1085299207,672690.6847399761
E01014937,469753.3855753975,469753.38557539746
E01014938,335218.97844633664,335218.97844633664
E01014939,186404.6655840649,186404.66558406487
E01014940,1215800.6761333062,540994.0098221663
E01014941,365950.95321549417,365950.95321549417
E01014942,251188.6155453032,251188.61554530327
E01014943,388332.3524622587,388332.35246225883
E01014944,275328.6291636089,275328.62916360894
E01014945,353305.89705282246,353305.8970528226
E01014946,214613.58418738522,214613.58418738522
E01014947,407874.73093512835,407874.7309351283
E01014948,1282322.7699499489,1268611.1409912251
E01014949,1258413.6657242675,1258413.6657242682
E01014950,215155.36409074915,215155.36409074915
E01014951,211604.01994999073,211604.01994999076
