identifier,LSOA11CD,intersection_area
820f879f28,E01006088,24.569810533946733
820f879f28,E01006077,218151.53489886955
820f879f28,E01006194,337469.0311384919
820f879f28,E01006140,143826.2660580062
820f879f28,E01006209,528996.2795886134
820f879f28,E01006208,303438.9944656061
820f879f28,E01006207,248843.768680676
820f879f28,E01006192,512277.6719441402
820f879f28,E01006205,251578.27400267546
820f879f28,E01005069,1098.0723131942095
820f879f28,E01006076,330479.10159391636
820f879f28,E01006075,639959.741803042
820f879f28,E01006079,71026.81219590716
820f879f28,E01006193,303640.0201854559
820f879f28,E01006087,8.752851533560474
820f879f28,E01006080,302418.84559339564
820f879f28,E01006191,360979.9754095832
820f879f28,E01006078,309564.960736407
820f879f28,E01006093,247008.22673060856
820f879f28,E01006206,304314.3784790784
820f879f28,E01006204,349827.04657118465
820f879f28,E01006190,375021.20227302774
820f879f28,E01006211,307121.4112019446
820f879f28,E01006092,55717.61967040768
820f879f28,E01006090,405841.2072069772
820f879f28,E01006089,316959.93596366484
820f879f28,E01006091,616036.4073890556
820f879f28,E01006096,357073.66672092373
820f879f28,E01006195,273525.30056435976
820f879f28,E01006103,1029.8793109469404
820f879f28,E01006094,553.4307008954858
820f879f28,E01006095,391302.6770849427
820f879f28,E01006196,263378.2404707949
820f879f28,E01006210,52839.444631991035
820f879f28,E01006101,61.081648792117065
c05d35c845,E01006087,183037.0372741146
c05d35c845,E01006108,234502.17556774773
c05d35c845,E01006106,388461.4281528733
c05d35c845,E01006105,371925.9199434058
c05d35c845,E01006104,509876.4188773267
c05d35c845,E01006107,667431.3475941812
7d7011dbb4,E01005526,31279.32910533301
7d7011dbb4,E01005479,387710.8746006107
7d7011dbb4,E01005478,280056.1716550236
7d7011dbb4,E01005476,148586.26982019935
7d7011dbb4,E01005477,251404.58636022825
8d19532115,E01005956,1784.496161896993
8d19532115,E01005954,2467.181822382985
8d19532115,E01005380,276297.8197733091
8d19532115,E01005940,21815.4245965212
8d19532115,E01005324,332355.2977391661
8d19532115,E01005325,250479.5580768659
8d19532115,E01006053,961.9632971866506
8d19532115,E01005386,266932.3366739346
8d19532115,E01005347,164287.9834648709
8d19532115,E01005440,493672.2201979435
8d19532115,E01005377,227181.87246563187
8d19532115,E01005378,302773.5540485138
8d19532115,E01005379,172970.34792181564
8d19532115,E01005376,319420.62877608376
8d19532115,E01005323,254283.4429253245
8d19532115,E01005382,286646.5574100501
8d19532115,E01005438,473225.6677106655
8d19532115,E01005439,295861.234026357
8d19532115,E01005381,319494.28543542675
8d19532115,E01005322,215475.79878477505
8d19532115,E01005436,222774.58354378972
8d19532115,E01005344,261934.27288426508
8d19532115,E01005342,256830.31898514167
8d19532115,E01005343,141081.61402005554
8d19532115,E01005437,134467.39094206487
8d19532115,E01005462,303245.00840930844
8d19532115,E01005435,170112.11153217734
8d19532115,E01005320,179538.56545201736
8d19532115,E01005251,366.2365424237543
8d19532115,E01005346,36283.708558227656
8d19532115,E01033685,35.21049592395683
8d19532115,E01005341,242223.24919780242
8d19532115,E01005345,380684.4147547195
8d19532115,E01005332,580069.9615102402
8d19532115,E01005383,359002.77373780316
8d19532115,E01032557,365846.9627230326
8d19532115,E01005321,682283.9398389017
8d19532115,E01005389,364753.3133572722
8d19532115,E01005431,357917.09341895283
8d19532115,E01005413,463023.2456066323
8d19532115,E01005430,175944.40611524705
8d19532115,E01005326,220989.4440193898
8d19532115,E01032556,410587.1798585378
8d19532115,E01005406,238638.3114542711
8d19532115,E01005463,148106.05101116715
8d19532115,E01005461,235510.7402861765
8d19532115,E01005460,218470.77278188933
8d19532115,E01005434,625282.6486579166
8d19532115,E01032921,440445.50493641524
8d19532115,E01005459,335548.4532988145
8d19532115,E01005331,227738.95677554235
8d19532115,E01005328,481030.3905726984
8d19532115,E01005327,466871.1501708181
8d19532115,E01005353,384512.5899165486
8d19532115,E01005429,251257.60768873035
8d19532115,E01005419,243907.02642989144
8d19532115,E01005427,293888.68013558217
8d19532115,E01005451,313864.94363978336
8d19532115,E01005418,276127.67607951176
8d19532115,E01005420,441291.5352907396
8d19532115,E01005428,277430.36505086906
8d19532115,E01005388,284095.17549893
8d19532115,E01005450,178811.04631674106
8d19532115,E01005449,468754.0734286799
8d19532115,E01005352,180348.26624863475
8d19532115,E01005350,498188.9383559815
8d19532115,E01005433,472620.93780939316
8d19532115,E01005349,246898.71799375192
8d19532115,E01005338,418494.1150255779
8d19532115,E01005351,241074.82163073486
8d19532115,E01005348,182793.31235243747
8d19532115,E01005337,208010.25062782492
8d19532115,E01005354,475622.9256727396
8d19532115,E01005340,302683.6158232286
8d19532115,E01005448,259244.64137856802
8d19532115,E01005387,206448.87309882336
8d19532115,E01032920,518760.6783656768
8d19532115,E01005456,231943.25437291048
8d19532115,E01005417,531327.3832363237
8d19532115,E01005432,326703.6692875826
8d19532115,E01005421,321914.11963993526
8d19532115,E01005454,272918.82820460363
8d19532115,E01005455,166733.66690888154
8d19532115,E01005422,237010.87009711258
8d19532115,E01005542,95227.55963754724
8d19532115,E01005333,241934.87527404696
8d19532115,E01005334,267993.7738551695
8d19532115,E01005336,73896.9328256501
8d19532115,E01005335,98364.44888790652
8d19532115,E01005540,1508.2654379142948
8d19532115,E01005402,2125.2999334800274
8d19532115,E01005401,16894.733660732618
8d19532115,E01005397,1527.2991381495472
8d19532115,E01005416,79785.81118661157
8d19532115,E01005453,271880.5080193045
8d19532115,E01032559,591307.5538347472
8d19532115,E01005452,263109.21995435946
8d19532115,E01032558,258818.43578893135
8d19532115,E01005339,17544.988820546645
8d19532115,E01005531,785.0104485639532
8d19532115,E01005330,2160812.4130455167
8d19532115,E01005532,3720.910160392436
8d19532115,E01005535,54883.579930232416
8d19532115,E01005329,247477.33189031275
8d19532115,E01005534,3561.1117964981795
8d19532115,E01005443,7162.278534089256
d793a815d9,E01005337,1142.7168111792969
d793a815d9,E01005354,4721.265067405813
d793a815d9,E01005340,1052.303491782172
d793a815d9,E01005432,165898.68711343635
d793a815d9,E01005402,172828.78889701594
d793a815d9,E01005401,323383.94330304273
d793a815d9,E01005397,862142.4661818475
d793a815d9,E01005398,483865.8923577131
d793a815d9,E01005393,273599.46503911575
d793a815d9,E01005400,385908.88942011603
d793a815d9,E01005391,408360.26578582934
d793a815d9,E01005399,324233.7368718818
d793a815d9,E01005392,301572.46515898424
d793a815d9,E01005356,291435.19349660224
d793a815d9,E01005355,194910.57807616057
d793a815d9,E01005447,74874.05970819478
d793a815d9,E01005339,1726.8047471259083
d793a815d9,E01005390,255730.49554570945
d793a815d9,E01005403,281823.82417727006
d793a815d9,E01005396,291693.6034448915
d793a815d9,E01005395,224722.49155576603
d793a815d9,E01005361,305834.42756803107
d793a815d9,E01005394,334750.8066877181
d793a815d9,E01005360,279855.62715302495
d793a815d9,E01005359,44750.40086859237
d793a815d9,E01005468,12607.991116618807
b65d2eebc7,E01005367,355815.6442650815
b65d2eebc7,E01005365,287343.27161394723
b65d2eebc7,E01005366,299812.1512943051
b65d2eebc7,E01005380,105892.7599399303
b65d2eebc7,E01005364,243667.89004379045
b65d2eebc7,E01005368,247195.3948412894
b65d2eebc7,E01005347,720.7873657034012
b65d2eebc7,E01005362,290390.10345770186
b65d2eebc7,E01005378,112215.5941617314
b65d2eebc7,E01005376,40324.333955326736
b65d2eebc7,E01006006,53.1079188939709
b65d2eebc7,E01005260,36645.043056304654
b65d2eebc7,E01005375,362386.848055001
b65d2eebc7,E01005258,3772.8988852036814
b65d2eebc7,E01005373,184508.37654801406
b65d2eebc7,E01005374,204514.10610451564
b65d2eebc7,E01005256,9797.801848601284
b65d2eebc7,E01005370,374806.7413138325
b65d2eebc7,E01005372,207742.61222694995
b65d2eebc7,E01005369,283436.9633520721
b65d2eebc7,E01005363,302315.17998081155
b65d2eebc7,E01005371,266105.491271489
e99e12ca5c,E01005938,14649.932652979256
f08942bc5a,E01006008,63879.37927810274
f08942bc5a,E01005965,16915.025346988354
f08942bc5a,E01005963,1503.524804940936
f08942bc5a,E01006016,19169.738844156014
f08942bc5a,E01005952,389313.77404417336
f08942bc5a,E01005943,114170.06656664964
f08942bc5a,E01005948,968480.9688697158
f08942bc5a,E01005951,441031.767055179
f08942bc5a,E01005953,245075.51226609404
f08942bc5a,E01005950,429322.6793875543
f08942bc5a,E01005942,40276.1096714777
f08942bc5a,E01005941,233344.14300072615
f08942bc5a,E01005944,357231.24425074604
f08942bc5a,E01005947,149251.14478665506
f08942bc5a,E01005949,286473.1471491738
f08942bc5a,E01005960,214280.29189091775
f08942bc5a,E01005959,291408.3333211757
f08942bc5a,E01005958,244569.29810629215
f08942bc5a,E01005956,275256.1577288755
f08942bc5a,E01005954,330045.20083253185
f08942bc5a,E01005946,198759.11978201635
f08942bc5a,E01005957,231253.41955759248
f08942bc5a,E01005945,272089.1465845825
f08942bc5a,E01005935,276171.6361322267
f08942bc5a,E01005934,283427.16903391323
f08942bc5a,E01005937,274674.07381924236
f08942bc5a,E01005936,362122.4059544286
f08942bc5a,E01005933,251027.63919661214
f08942bc5a,E01005955,315096.0364807484
f08942bc5a,E01005940,317809.93296770455
f08942bc5a,E01005939,240697.33292371634
f08942bc5a,E01005938,524585.1319315193
d5619f5cce,E01005414,8695.522016850606
5d269b4c58,E01006061,597019.6455039593
5d269b4c58,E01006062,391511.5403465795
5d269b4c58,E01006056,2220.372549022564
5d269b4c58,E01006036,15808.21839992899
5d269b4c58,E01005985,2844.9125657455807
5d269b4c58,E01006031,79180.94740579835
5d269b4c58,E01006033,7446.141978455307
5d269b4c58,E01006037,22.382698958083363
5d269b4c58,E01006034,1186.695275734739
5d269b4c58,E01006015,217800.57946578562
5d269b4c58,E01006071,521091.6914296659
5d269b4c58,E01006020,345558.98100839154
5d269b4c58,E01006008,1250594.2309285372
5d269b4c58,E01006013,306337.8799496624
5d269b4c58,E01005972,2125.95773700055
5d269b4c58,E01005970,9451.962909528605
5d269b4c58,E01005966,211613.60352454832
5d269b4c58,E01005967,264355.39269993326
5d269b4c58,E01005961,799744.1320441461
5d269b4c58,E01005965,569867.0410411311
5d269b4c58,E01005964,260221.80027675733
5d269b4c58,E01005963,320216.2830124779
5d269b4c58,E01006000,27482.452173979535
5d269b4c58,E01005962,307432.93223252473
5d269b4c58,E01006014,246102.45685094208
5d269b4c58,E01006019,253019.21344898146
5d269b4c58,E01006011,289734.56653020385
5d269b4c58,E01006017,246320.14171765564
5d269b4c58,E01006021,204239.1348140021
5d269b4c58,E01006018,290374.3484193887
5d269b4c58,E01006010,200717.80399263965
5d269b4c58,E01006012,321513.54231666937
5d269b4c58,E01006022,346927.19352676976
5d269b4c58,E01006009,442220.42813272245
5d269b4c58,E01005188,6125.294603011746
5d269b4c58,E01033666,1802.1269126636387
5d269b4c58,E01005999,1680.5918182762716
5d269b4c58,E01006048,4262.044319937046
5d269b4c58,E01006072,442631.8055377018
5d269b4c58,E01006073,536409.6909943472
5d269b4c58,E01006070,269994.7785278892
5d269b4c58,E01006016,477450.51168751606
5d269b4c58,E01006023,753900.2093816051
5d269b4c58,E01005952,1587.4404497726825
5d269b4c58,E01006069,359215.6812538748
5d269b4c58,E01005943,405416.8121606574
5d269b4c58,E01006068,313244.1228836159
5d269b4c58,E01006060,389987.1277913463
5d269b4c58,E01006066,329222.4039208057
5d269b4c58,E01005948,4190.918511509164
5d269b4c58,E01005969,321180.7035977901
5d269b4c58,E01005951,309959.92411551013
5d269b4c58,E01005968,234227.43702339413
5d269b4c58,E01005997,23103.640473349806
5d269b4c58,E01005996,12257.025601454323
5d269b4c58,E01005942,260033.46388236873
5d269b4c58,E01006067,383991.9445541003
5d269b4c58,E01005941,51113.27707609033
5d269b4c58,E01006065,155000.23395665668
5d269b4c58,E01006064,306154.6072885415
5d269b4c58,E01005944,113564.8376748359
5d269b4c58,E01006063,422455.1309601341
26e9fc19b4,E01019754,1122290.2487805923
148fda8da9,E01005407,731.8283833323194
148fda8da9,E01006053,13187.372485506487
f07ea147c9,E01005411,11872.369619141831
af7707c237,E01006051,837201.3325248153
af7707c237,E01006050,421729.90413343813
af7707c237,E01006045,439690.44910995185
af7707c237,E01006044,478951.19043931476
af7707c237,E01005744,37469.79170776679
af7707c237,E01005984,316717.445016568
af7707c237,E01005982,466021.0910060293
af7707c237,E01005981,327470.53931401623
af7707c237,E01005980,257963.6782269502
af7707c237,E01005989,651509.6861546872
af7707c237,E01005987,327430.67251890356
af7707c237,E01005983,353538.4119138739
af7707c237,E01006046,247198.40829190813
af7707c237,E01006042,381026.5823772436
af7707c237,E01006043,274007.0160091077
af7707c237,E01006030,350405.2582782517
af7707c237,E01005979,420573.30969686824
af7707c237,E01006041,217652.32495622715
af7707c237,E01006039,258613.1056682371
af7707c237,E01005978,262733.44079918874
af7707c237,E01006027,584059.5274999465
af7707c237,E01005891,23892.738004266503
af7707c237,E01005888,7045.081612837715
af7707c237,E01005886,848.1514121297896
af7707c237,E01005896,950.8745984402022
af7707c237,E01005988,243137.62139010304
af7707c237,E01006029,215803.9453204759
af7707c237,E01006024,794212.9573756051
af7707c237,E01006028,378619.3161663745
af7707c237,E01006040,635331.7419214132
af7707c237,E01006026,320120.3879569934
af7707c237,E01006025,470844.011004347
af7707c237,E01005973,430912.88457982434
af7707c237,E01006035,664039.9075183029
af7707c237,E01006036,522421.44523404643
af7707c237,E01006038,343678.91003246745
af7707c237,E01005975,296896.46919913776
af7707c237,E01005977,215498.46272451885
af7707c237,E01005986,272592.8877972291
af7707c237,E01005976,231776.80975993103
af7707c237,E01005992,511451.01089044154
af7707c237,E01005990,258778.67577463653
af7707c237,E01005974,498217.2439736835
af7707c237,E01005991,208842.68371513957
af7707c237,E01005985,400692.09824171854
af7707c237,E01005971,391163.8864054388
af7707c237,E01006031,454460.45205337385
af7707c237,E01006033,213436.08478234787
af7707c237,E01006037,457224.28927196277
af7707c237,E01006032,263144.46713006333
af7707c237,E01006034,357657.72586871753
af7707c237,E01006071,5169.5705981087085
af7707c237,E01006020,22335.6192593399
af7707c237,E01006008,1212.7496234134485
af7707c237,E01005972,260390.02030016016
af7707c237,E01005970,277110.51964727975
af7707c237,E01005966,69319.2489120623
af7707c237,E01005967,8.432881356212762
af7707c237,E01005961,8365.587169233497
af7707c237,E01005965,569.084277437903
af7707c237,E01005193,89.60817390029354
af7707c237,E01005192,393.05377885228745
af7707c237,E01006052,488978.455229453
af7707c237,E01006048,61718.28149896809
9c9aafcb6a,E01006061,61693.71968349153
9c9aafcb6a,E01006062,29920.246475305958
9c9aafcb6a,E01006057,273717.85502118047
9c9aafcb6a,E01006056,305846.7725694896
9c9aafcb6a,E01005409,1529.5544506131116
9c9aafcb6a,E01005407,11183.923461097746
9c9aafcb6a,E01006063,8538.706236955464
9c9aafcb6a,E01006059,393782.7829323416
9c9aafcb6a,E01006058,464470.5770305951
9c9aafcb6a,E01006054,283157.82980748225
9c9aafcb6a,E01006055,286089.62313688
9c9aafcb6a,E01006053,444456.4021843866
f51e35c6db,E01005409,520137.9685975362
f51e35c6db,E01005408,690551.3607877389
f51e35c6db,E01005407,643435.9061909441
f51e35c6db,E01032922,548902.0109232919
f51e35c6db,E01005412,520379.3156669923
f51e35c6db,E01005411,538549.7229459236
f51e35c6db,E01005406,351392.67396773025
f51e35c6db,E01005416,382863.5680206304
f51e35c6db,E01005410,408632.2024136145
f51e35c6db,E01005415,319977.8230981244
f51e35c6db,E01005414,388700.6948192379
f05513fee0,E01019763,15435.576784867684
0a867a4a3e,E01019758,407571.9207813921
0a867a4a3e,E01019768,427684.69490575977
0a867a4a3e,E01019756,309091.9841896491
0a867a4a3e,E01019757,391152.93879242765
0a867a4a3e,E01006051,70067.31208187717
0a867a4a3e,E01019728,152357.82660800725
0a867a4a3e,E01019729,530987.7134877765
0a867a4a3e,E01019732,448671.0077028299
0a867a4a3e,E01019740,168918.40381595917
0a867a4a3e,E01019749,276689.12753982795
0a867a4a3e,E01019751,449180.63696945255
0a867a4a3e,E01019738,396273.1115075593
0a867a4a3e,E01019739,409001.5412938941
0a867a4a3e,E01019750,443398.6216977495
0a867a4a3e,E01019754,112076.84640155418
0a867a4a3e,E01019727,861794.4124540855
0a867a4a3e,E01019753,323271.811562994
0a867a4a3e,E01019763,138279.60913011862
0a867a4a3e,E01006052,8845.353340110578
0a867a4a3e,E01019731,340171.1648665721
0a867a4a3e,E01019733,310629.85332067136
0a867a4a3e,E01006048,383426.829811469
0a867a4a3e,E01019730,659110.7014018
0a867a4a3e,E01019752,252438.31179814355
0a867a4a3e,E01006047,296069.9606019722
0a867a4a3e,E01006049,487362.482007576
5a2ef2f933,E01005908,436341.2286910395
5a2ef2f933,E01005910,4904.736928894699
5a2ef2f933,E01005909,285020.9423769383
5a2ef2f933,E01005885,148735.8357614019
5a2ef2f933,E01005881,471592.05501133105
5a2ef2f933,E01005883,176821.94995862557
5a2ef2f933,E01005880,428625.0910881962
5a2ef2f933,E01005898,161791.32075231976
3587da978a,E01006051,2290.8130868636836
a9b6ca06a9,E01006047,1032.5392132390825
a342a3686d,E01019763,512007.8175146623
a342a3686d,E01019730,2354.4124055841557
a342a3686d,E01006049,23.62485996021438
b8815e3d28,E01005744,1394.7178461116546
4eac4545b9,E01019718,570343.1793395717
4eac4545b9,E01019713,197662.14576882627
4eac4545b9,E01019721,260137.16210805508
4eac4545b9,E01019720,345444.87841536093
4eac4545b9,E01019719,527078.0070507341
4eac4545b9,E01019712,132267.85592964027
4eac4545b9,E01019736,248794.9033508047
5835a4296e,E01019713,65337.17836456753
6472591c47,E01019734,548135.4876508658
6472591c47,E01019755,193405.8141945991
bb6ca16304,E01018586,7654.049626469819
bb6ca16304,E01018587,194494.44559695147
bb6ca16304,E01005906,575668.5764397415
bb6ca16304,E01018659,85.59283790468706
bb6ca16304,E01018664,84.49727530158097
bb6ca16304,E01005807,368809.02576265275
bb6ca16304,E01005806,162390.56026455862
bb6ca16304,E01005805,285080.98055600194
bb6ca16304,E01005815,337888.2131189844
bb6ca16304,E01005841,494280.1823018393
bb6ca16304,E01005814,50696.1196572596
bb6ca16304,E01005840,255028.41831594284
bb6ca16304,E01005836,531719.1467733628
bb6ca16304,E01005838,290454.09544311074
bb6ca16304,E01005837,287079.1343618392
bb6ca16304,E01005907,556222.596103665
bb6ca16304,E01005913,452619.3705107761
bb6ca16304,E01005842,473787.1269901573
bb6ca16304,E01005912,342716.9452815603
bb6ca16304,E01005839,332451.88119109103
bb6ca16304,E01005911,262263.5824326014
bb6ca16304,E01005910,324059.607323787
bb6ca16304,E01005909,152372.25127808307
bb6ca16304,E01005878,390153.5349452452
bb6ca16304,E01005835,497546.1312939728
bb6ca16304,E01005834,287259.40838528617
bb6ca16304,E01005831,25634.21073967236
bb6ca16304,E01005829,89387.66819511485
bb6ca16304,E01005828,207987.7711176082
bb6ca16304,E01005843,296910.4838465046
bb6ca16304,E01005826,259951.03430754092
bb6ca16304,E01005827,85005.46180896682
bb6ca16304,E01005833,369266.8121146289
bb6ca16304,E01005824,6928.30350284307
bb6ca16304,E01005832,335195.0607398476
bb6ca16304,E01005875,967.0173215406737
bb6ca16304,E01005873,64860.04747812112
bb6ca16304,E01005879,220080.95014806098
bb6ca16304,E01005885,291675.1861982619
bb6ca16304,E01005884,525545.0462041099
bb6ca16304,E01005882,374643.42542390304
bb6ca16304,E01005883,415525.4822957091
d88ee52ad1,E01018669,94734.67861397691
8475776e0c,E01019755,52338.68600934107
59bd836fc3,E01005815,115.95391506493338
59bd836fc3,E01005814,1069.8540387343492
59bd836fc3,E01005840,263552.59865484084
59bd836fc3,E01005838,58113.23000029263
59bd836fc3,E01005801,778361.2322360999
59bd836fc3,E01005835,37.163341395352454
59bd836fc3,E01005928,5538.562710054253
59bd836fc3,E01005803,410317.3133245853
59bd836fc3,E01005799,332046.9207428172
59bd836fc3,E01005800,345494.2187227891
59bd836fc3,E01005798,391019.0918926349
59bd836fc3,E01005802,310704.49176429835
59bd836fc3,E01005831,240051.4953600312
59bd836fc3,E01005829,115283.31669996252
59bd836fc3,E01005830,300586.61062539637
59bd836fc3,E01005825,308564.29222902923
59bd836fc3,E01005826,1596.698787234391
59bd836fc3,E01005827,234442.5422354915
59bd836fc3,E01005824,235884.03242759244
59bd836fc3,E01005877,395406.3489676224
59bd836fc3,E01005876,213971.72888464556
59bd836fc3,E01005832,44236.55049223682
59bd836fc3,E01005874,479837.1322000994
59bd836fc3,E01005875,243850.18378889177
59bd836fc3,E01005873,164842.0763498272
59bd836fc3,E01005871,193822.32947452564
59bd836fc3,E01005872,274902.63083310315
59bd836fc3,E01005884,36970.25364039825
59bd836fc3,E01005899,428520.27617334615
59bd836fc3,E01005897,253905.50403479423
59bd836fc3,E01005900,356516.18115221855
59bd836fc3,E01005853,435867.8103995142
59bd836fc3,E01005758,1036983.2848916616
59bd836fc3,E01005856,559622.8100500143
59bd836fc3,E01005861,483357.66859170364
59bd836fc3,E01005854,240080.40826701658
59bd836fc3,E01005917,504471.21043677465
59bd836fc3,E01005918,301780.02559172217
59bd836fc3,E01005860,304819.0197804687
59bd836fc3,E01005867,345344.9416855308
59bd836fc3,E01005859,233203.9648851134
59bd836fc3,E01005901,478500.9944143712
59bd836fc3,E01005870,179823.4943632704
59bd836fc3,E01005902,423307.20954931044
59bd836fc3,E01005750,524340.2224516456
59bd836fc3,E01005905,195839.112195646
59bd836fc3,E01005757,608243.5864306306
59bd836fc3,E01005743,310231.817941973
59bd836fc3,E01005751,232969.3707813872
59bd836fc3,E01005749,282092.4225535898
59bd836fc3,E01005755,286262.2549890901
59bd836fc3,E01005904,330596.4505969023
59bd836fc3,E01005752,265111.3137203321
59bd836fc3,E01005898,240797.3960510055
59bd836fc3,E01005903,512495.27722516743
59bd836fc3,E01005748,386617.66524557397
59bd836fc3,E01005746,264693.6299002914
59bd836fc3,E01005747,273101.35602181475
59bd836fc3,E01005745,242353.78993679924
59bd836fc3,E01006045,758.2351026783524
59bd836fc3,E01006044,7896.242413860385
59bd836fc3,E01005916,389812.383398515
59bd836fc3,E01005914,202737.6088183572
59bd836fc3,E01005863,347337.2283050046
59bd836fc3,E01005915,548915.8437281144
59bd836fc3,E01005864,291238.4960316903
59bd836fc3,E01005865,811274.6562035339
59bd836fc3,E01005866,284878.8541683042
59bd836fc3,E01005862,251289.4505626149
59bd836fc3,E01005922,221541.1333877195
59bd836fc3,E01005895,203229.2093725727
59bd836fc3,E01005761,2270.688397304093
59bd836fc3,E01005763,266403.6161697466
59bd836fc3,E01005762,419366.572009867
59bd836fc3,E01005804,244447.39102029463
59bd836fc3,E01005759,322957.6774360923
59bd836fc3,E01005797,186026.68490499788
59bd836fc3,E01005760,221745.81471769142
59bd836fc3,E01005765,239836.4850270099
59bd836fc3,E01005764,290809.3842182518
59bd836fc3,E01005818,258356.71491666354
59bd836fc3,E01005820,215380.12568396868
59bd836fc3,E01005766,303735.31897630554
59bd836fc3,E01005821,446588.4252523493
59bd836fc3,E01005816,121358.42427891959
59bd836fc3,E01005823,235196.67395112227
59bd836fc3,E01005817,263184.8107585098
59bd836fc3,E01005822,488449.69042664126
59bd836fc3,E01005857,442287.30350120296
59bd836fc3,E01005769,320.45134575278075
59bd836fc3,E01005819,568198.7800410514
59bd836fc3,E01005171,15.533509626377208
59bd836fc3,E01005852,670982.162835242
59bd836fc3,E01005168,283.47376443012496
59bd836fc3,E01005855,332256.346476429
59bd836fc3,E01005858,398082.16486615915
59bd836fc3,E01005126,360.51606414129543
59bd836fc3,E01005868,468588.96034950233
59bd836fc3,E01005124,1187.933672664181
59bd836fc3,E01005119,514.9204444989194
59bd836fc3,E01005920,310972.18027228845
59bd836fc3,E01005122,1556.6123399190426
59bd836fc3,E01005869,498695.60251421295
59bd836fc3,E01005921,299762.11915987567
59bd836fc3,E01005215,2709.4713438604394
59bd836fc3,E01005919,445546.7677820919
59bd836fc3,E01005892,244922.18768710463
59bd836fc3,E01005216,414.2216875737769
59bd836fc3,E01005222,2175.3048290593615
59bd836fc3,E01005893,259465.33544129194
59bd836fc3,E01005753,278261.918857027
59bd836fc3,E01005744,1337455.5852803008
59bd836fc3,E01005754,247618.3567928659
59bd836fc3,E01005756,261702.84989171114
59bd836fc3,E01005987,3406.9156224912495
59bd836fc3,E01005894,150865.18187625273
59bd836fc3,E01005891,246842.75548229928
59bd836fc3,E01005890,378147.4295307273
59bd836fc3,E01005889,277308.5845536404
59bd836fc3,E01005888,177764.10493528398
59bd836fc3,E01005887,300720.17541231395
59bd836fc3,E01005200,1653.6607696052042
59bd836fc3,E01005886,178174.74084355502
59bd836fc3,E01005896,254234.26347152705
59bd836fc3,E01005988,0.23940481380861703
59bd836fc3,E01005196,319.16440346988065
59bd836fc3,E01005991,1486.5466452363603
59bd836fc3,E01005193,31384.466212278152
14118814a5,E01005908,17815.999021404838
14118814a5,E01005912,167560.36262514224
14118814a5,E01005909,93617.99594887676
6872447075,E01019764,507337.14949150826
6872447075,E01019765,493891.7643957409
6872447075,E01019767,498270.6440333497
6872447075,E01019711,343298.6571656053
6872447075,E01019766,487949.6825013771
6872447075,E01018585,373852.2909970728
6872447075,E01019748,398118.515938052
6872447075,E01019745,196699.30437153595
6872447075,E01019744,262516.08070576686
6872447075,E01019746,330015.30451333284
6872447075,E01019743,248917.29630508987
6872447075,E01019713,393157.973157565
6872447075,E01019721,41129.339115698225
6872447075,E01019720,29095.175258762847
6872447075,E01019712,322921.20925511804
6872447075,E01019747,260395.33241979402
6872447075,E01019755,316639.56806149473
6872447075,E01018586,370273.6075139768
6872447075,E01018587,473526.0799856799
0969897821,E01018580,188673.86371651836
0969897821,E01018573,831602.628533383
0969897821,E01018574,748523.2708885332
0969897821,E01018589,674997.4070573994
0969897821,E01018600,324957.997231822
0969897821,E01018588,398638.60428583104
0969897821,E01018601,368224.2064556329
0969897821,E01018602,192223.99222888163
0969897821,E01018652,48044.751257265496
0969897821,E01018572,1313455.2162129956
0969897821,E01018590,522839.6355738196
0969897821,E01018653,902545.3878873605
0969897821,E01018651,14442.768304325642
b41dd6bfa5,E01018648,87198.5922664064
6356b07b05,E01018605,3595.686377354031
6356b07b05,E01018648,776302.4299585875
6356b07b05,E01006086,352793.3771446323
6356b07b05,E01006081,655292.2420207075
6356b07b05,E01006085,417823.4856646038
6356b07b05,E01006082,662356.9689466772
6356b07b05,E01006077,43749.21335861604
6356b07b05,E01006076,27621.662055696244
6356b07b05,E01006087,375299.6676967955
244c39251e,E01018648,51107.33699037265
244c39251e,E01006082,560.1440883582604
244c39251e,E01006076,212267.61579543276
244c39251e,E01006075,94781.99336577894
244c39251e,E01006074,372906.84983452875
244c39251e,E01006079,487330.70046594605
244c39251e,E01006087,484294.66833192634
244c39251e,E01006092,499988.98817344
244c39251e,E01006089,147392.8738446686
244c39251e,E01006091,46228.03367953505
0378f1b20c,E01018581,477792.01233278995
0378f1b20c,E01018580,1047839.5418771065
0378f1b20c,E01018654,673772.5053389929
0378f1b20c,E01018597,52443.44748025333
0378f1b20c,E01018572,11964.821658770545
af5ee2337b,E01018598,47.50968422068033
af5ee2337b,E01018599,322091.2154815168
c4a0427386,E01018581,12873.365444441893
ec4531cdab,E01018654,11791.700213714088
ec4531cdab,E01018603,437336.25681774446
ec4531cdab,E01018650,41885.911430894346
ec4531cdab,E01018607,787829.380892437
ec4531cdab,E01018604,399430.2600149378
ec4531cdab,E01018608,625371.8636577892
ec4531cdab,E01018610,407092.7817821343
ec4531cdab,E01018606,440377.1728320192
ec4531cdab,E01018609,496680.93846783467
ec4531cdab,E01018611,614555.1795665709
ec4531cdab,E01018605,409092.5313382147
ec4531cdab,E01018648,111748.624058477
2f4ddaed93,E01018591,136748.28155333857
2f4ddaed93,E01018638,642643.1716161516
2f4ddaed93,E01018634,347581.71833104605
2f4ddaed93,E01018637,845594.1435858286
