rcaCode,rcaParameter,rcaDateDesignation,rcaStartDate,rcaCRelevantDirective,rcaCIDOtherDirective,rcaCDateOtherDirective,ReportNetEnvelopeFileId
UKNI_CM00037,aP,20060728,20130728,,,,28754
UKNI_CM00038,aP,20060728,20130728,,,,28754
UKNI_CM00003,aP,20060728,20130728,,,,28754
UKNI_CM00025,aP,20060728,20130728,,,,28754
UKNI_CM00023,aN,20011220,20081221,,,,28754
UKNI_CM00015,aP,20011220,20081221,,,,28754
UKNI_CM00015,aN,20011220,20081221,,,,28754
UKNI_CM00062,c,20060728,20060728,Bathing Waters,,19830701,28754
UKNI_CM00001,aP,19941216,20011216,,,,28754
UKNI_CM00009,aP,19941216,20011216,,,,28754
UKNI_CM00064,c,20110617,20110617,Bathing Waters,,19930601,28754
UKNI_CM00080,aN,20140801,20210801,,,,28754
UKNI_CM00080,aP,20140801,20210801,,,,28754
UKNI_CM00080,c,20140801,20210801,Shellfish Waters,,19830701,28754
UKNI_CM00081,aN,20151201,20221201,,,,28754
UKNI_CM00081,aP,20151201,20221201,,,,28754
UKWAWA_CM121,aP,20020110,20090110,,,,28754
UKWAWA_CM102SFW,c,20030207,20100207,Shellfish Waters Directive,,19991011,28754
UKWAWA_CM107SFW,c,20030207,20100207,Shellfish Waters Directive,,19991011,28754
UKWACA121,aP,20020110,20090110,,,,28754
UKWARI11,aP,19940518,20010518,,,,28754
UKWAWA_CM11,aP,19940518,20010518,,,,28754
UKWACA49,aP,19980730,20050730,,,,28754
UKWACA120,aN,20020110,20090110,,,,28754
UKWARI50,aP,19980730,20050730,,,,28754
UKWAWA_CM49,aP,19980730,20050730,,,,28754
UKWAWA_CM50,aP,19980730,20050730,,,,28754
UKWAWA_CM120,aN,20020110,20090110,,,,28754
UKWACA90SFW,c,20030207,20100207,Shellfish Waters Directive,,19991011,28754
UKWACA83SFW,c,20030207,20100207,Shellfish Waters Directive,,19991011,28754
UKWACA102SFW,c,20030207,20100207,Shellfish Waters Directive,,19991011,28754
UKWACA107SFW,c,20030207,20100207,Shellfish Waters Directive,,19991011,28754
UKWARI150,aP,20130103,20200103,,,,28754
UKWAWA_CM150,aP,20130103,20200103,,,,28754
UKENAN_CM16,aP,19940518,20010518,,,,28754
UKENAN_CM23,aP,19940518,20010518,,,,28754
UKENAN_CM29,aP,19940518,20010518,,,,28754
UKENAN_CM31,aP,19940518,20010518,,,,28754
UKENAN_CM60,aP,19980730,20050730,,,,28754
UKENAN_CM61,b,19970225,20040225,,,,28754
UKENAN_CM61,aP,19980730,20050730,,,,28754
UKENAN_CM62,aP,19980730,20050730,,,,28754
UKENAN_CM63,aP,19980730,20050730,,,,28754
UKENAN_CM65,aP,19980730,20050730,,,,28754
UKENAN_CM66,b,19970225,20040225,,,,28754
UKENAN_CM66,aP,19980730,20050730,,,,28754
UKENAN_CM67,aP,19980730,20050730,,,,28754
UKENAN_CM68,aP,19980730,20050730,,,,28754
UKENAN_CM69,aP,19980730,20050730,,,,28754
UKENAN_CM70,aP,19980730,20050730,,,,28754
UKENAN_CM71,aP,19980730,20050730,,,,28754
UKENAN_CM72,b,20020305,20090305,,,,28754
UKENAN_CM72,aP,19980730,20050730,,,,28754
UKENAN_CM73,aP,19980730,20050730,,,,28754
UKENAN_CM74a,b,20020305,20090305,,,,28754
UKENAN_CM74a,aP,19980730,20050730,,,,28754
UKENAN_CM74b,aP,19980730,20050730,,,,28754
UKENAN_CM75,aP,19980730,20050730,,,,28754
UKENAN_CM85,b,20020305,20090305,,,,28754
UKENAN_CM88,aP,20020627,20090627,,,,28754
UKENAN_CM89,aP,20020627,20090627,,,,28754
UKENAN_CM90,aP,20020627,20090627,,,,28754
UKENAN_CM91,aP,20020627,20090627,,,,28754
UKENCA102SFW,c,20030702,20030702,Shellfish Waters Directive,102,20030702,28754
UKENCA111,aN,20020627,20090627,,,,28754
UKENCA111SFW,c,20030521,20030521,Shellfish Waters Directive,111,20030521,28754
UKENCA112,aN,20020627,20090627,,,,28754
UKENCA114SFW,c,20030521,20030521,Shellfish Waters Directive,114,20030521,28754
UKENCA115SFW,c,20030521,20030521,Shellfish Waters Directive,115,20030521,28754
UKENCA116SFW,c,20030521,20030521,Shellfish Waters Directive,116,20030521,28754
UKENCA117,c,20030521,20030521,Shellfish Waters Directive,117,20030521,28754
UKENCA117,aN,20020627,20090627,,,,28754
UKENCA121,aN,20071015,20141015,,,,28754
UKENCA123,aN,20071015,20141015,,,,28754
UKENCA35000BW,c,20020305,20020305,Bathing Waters Directive,35000,19980101,28754
UKENCA35700BW,c,20020305,20020305,Bathing Waters Directive,35700,19980101,28754
UKENCA40800BW,c,20020305,20020305,Bathing Waters Directive,40800,20020305,28754
UKENCA51,c,20030521,20030521,Shellfish Waters Directive,51,20030521,28754
UKENCA51,aN,19980730,20050730,,,,28754
UKENCA52,aN,19980730,20050730,,,,28754
UKENCA55,aN,19980730,20050730,,,,28754
UKENCA56,aN,19980730,20050730,,,,28754
UKENCA78SFW,c,20030521,20030521,Shellfish Waters Directive,78,20030521,28754
UKENCA98,aN,20020627,20090627,,,,28754
UKENCL113,aP,20020627,20090627,,,,28754
UKENLK1,aP,19940518,20010518,,,,28754
UKENLK108,aP,20020627,20090627,,,,28754
UKENLK120,aP,20071015,20141015,,,,28754
UKENLK3,c,19940518,19940518,Bathing Water Directive,45625,19980101,28754
UKENLK30,aP,19940518,20010518,,,,28754
UKENLK60,aP,19980730,20050730,,,,28754
UKENMI_CM10,aP,19940518,20010518,,,,28754
UKENMI_CM100,aP,20020627,20090627,,,,28754
UKENMI_CM101,aP,20020627,20090627,,,,28754
UKENMI_CM102,aP,20020627,20090627,,,,28754
UKENMI_CM103,aP,20020627,20090627,,,,28754
UKENMI_CM104,aP,20020627,20090627,,,,28754
UKENMI_CM105,aP,20020627,20090627,,,,28754
UKENMI_CM106,aP,20020627,20090627,,,,28754
UKENMI_CM108,aP,20020627,20090627,,,,28754
UKENMI_CM130,aP,20071015,20141015,,,,28754
UKENMI_CM131,aP,20071015,20141015,,,,28754
UKENMI_CM132,aP,20071015,20141015,,,,28754
UKENMI_CM133,aP,20071015,20141015,,,,28754
UKENMI_CM135,aP,20071015,20141015,,,,28754
UKENMI_CM137,aP,20071015,20141015,,,,28754
UKENMI_CM138,aP,20071015,20141015,,,,28754
UKENMI_CM139,aP,20071015,20141015,,,,28754
UKENMI_CM145,aP,20111114,20181114,,,,28754
UKENMI_CM152,aP,20111114,20181114,,,,28754
UKENMI_CM153,aP,20111114,20181114,,,,28754
UKENMI_CM37,aP,19980730,20050730,,,,28754
UKENMI_CM38,aP,19980730,20050730,,,,28754
UKENMI_CM41,aP,19980730,20050730,,,,28754
UKENMI_CM42,aP,19980730,20050730,,,,28754
UKENMI_CM43,aP,19980730,20050730,,,,28754
UKENMI_CM8,aP,19940518,20010518,,,,28754
UKENMI_CM87,b,20020305,20090305,,,,28754
UKENMI_CM9,aP,19940518,20010518,,,,28754
UKENNE_CM76,aP,19980730,20050730,,,,28754
UKENNE_CM79,aP,19980730,20050730,,,,28754
UKENNE_CM80,aP,19980730,20050730,,,,28754
UKENNE_CM96,aP,20020627,20090627,,,,28754
UKENNE_CM97,aP,20020627,20090627,,,,28754
UKENNE_CM98,aN,20020627,20090627,,,,28754
UKENNE_CM99,aP,20020627,20090627,,,,28754
UKENNW_CM1,aP,19940518,20010518,,,,28754
UKENNW_CM142,aP,20071015,20141015,,,,28754
UKENNW_CM143,aP,20071015,20141015,,,,28754
UKENNW_CM151,aP,20111114,20181114,,,,28754
UKENNW_CM154,aP,20111114,20181114,,,,28754
UKENNW_CM155,aP,20111114,20181114,,,,28754
UKENNW_CM156,aP,20111114,20181114,,,,28754
UKENNW_CM2,aP,19940518,20010518,,,,28754
UKENNW_CM3,c,19940518,19940518,Bathing Water Directive,45625,19980101,28754
UKENNW_CM35,aP,19980730,20050730,,,,28754
UKENNW_CM4,aP,19940518,20010518,,,,28754
UKENNW_CM6,aP,19940518,20010518,,,,28754
UKENNW_CM94,aP,20020627,20090627,,,,28754
UKENNW_CM95,aP,20020627,20090627,,,,28754
UKENRI10,aP,19940518,20010518,,,,28754
UKENRI100,aP,20020627,20090627,,,,28754
UKENRI101,aP,20020627,20090627,,,,28754
UKENRI102,aP,20020627,20090627,,,,28754
UKENRI103,aP,20020627,20090627,,,,28754
UKENRI104,aP,20020627,20090627,,,,28754
UKENRI105,aP,20020627,20090627,,,,28754
UKENRI106,aP,20020627,20090627,,,,28754
UKENRI109,aP,20020627,20090627,,,,28754
UKENRI110,aP,20020627,20090627,,,,28754
UKENRI114,aP,20020627,20090627,,,,28754
UKENRI115,aP,20020627,20090627,,,,28754
UKENRI116,aP,20020627,20090627,,,,28754
UKENRI118,aP,20020627,20090627,,,,28754
UKENRI119,aP,20020627,20090627,,,,28754
UKENRI12,aP,19940518,20010518,,,,28754
UKENRI122,aP,20071015,20141015,,,,28754
UKENRI126,aP,20071015,20141015,,,,28754
UKENRI128,aP,20071015,20141015,,,,28754
UKENRI129,aP,20071015,20141015,,,,28754
UKENRI13,aP,19940518,20010518,,,,28754
UKENRI130,aP,20071015,20141015,,,,28754
UKENRI131,aP,20071015,20141015,,,,28754
UKENRI132,aP,20071015,20141015,,,,28754
UKENRI133,aP,20071015,20141015,,,,28754
UKENRI134,b,20020627,20090627,,,,28754
UKENRI134,aP,20071015,20141015,,,,28754
UKENRI135,aP,20071015,20141015,,,,28754
UKENRI136,aP,20071015,20141015,,,,28754
UKENRI137,aP,20071015,20141015,,,,28754
UKENRI138,aP,20071015,20141015,,,,28754
UKENRI139,aP,20071015,20141015,,,,28754
UKENRI14,aP,19940518,20010518,,,,28754
UKENRI140,aP,20071015,20141015,,,,28754
UKENRI141,aP,20071015,20141015,,,,28754
UKENRI142,aP,20071015,20141015,,,,28754
UKENRI143,aP,20071015,20141015,,,,28754
UKENRI144,aP,20071015,20141015,,,,28754
UKENRI145,aP,20111114,20181114,,,,28754
UKENRI146,aP,20111114,20181114,,,,28754
UKENRI147,aP,20111114,20181114,,,,28754
UKENRI148,aP,20111114,20181114,,,,28754
UKENRI149,aP,20111114,20181114,,,,28754
UKENRI15,aP,19940518,20010518,,,,28754
UKENRI151,aP,20111114,20181114,,,,28754
UKENRI152,aP,20111114,20181114,,,,28754
UKENRI153,aP,20111114,20181114,,,,28754
UKENRI154,aP,20111114,20181114,,,,28754
UKENRI155,aP,20111114,20181114,,,,28754
UKENRI156,aP,20111114,20181114,,,,28754
UKENRI157,aP,20111114,20181114,,,,28754
UKENRI16,aP,19940518,20010518,,,,28754
UKENRI17,aP,19940518,20010518,,,,28754
UKENRI18,aP,19940518,20010518,,,,28754
UKENRI19,aP,19940518,20010518,,,,28754
UKENRI2,aP,19940518,20010518,,,,28754
UKENRI23,aP,19940518,20010518,,,,28754
UKENRI24,aP,19940518,20010518,,,,28754
UKENRI29,aP,19940518,20010518,,,,28754
UKENRI31,aP,19940518,20010518,,,,28754
UKENRI33,aP,19940518,20010518,,,,28754
UKENRI34,aP,19980730,20050730,,,,28754
UKENRI35,aP,19980730,20050730,,,,28754
UKENRI36,aP,19980730,20050730,,,,28754
UKENRI37,aP,19980730,20050730,,,,28754
UKENRI38,aP,19980730,20050730,,,,28754
UKENRI4,aP,19940518,20010518,,,,28754
UKENRI41,aP,19980730,20050730,,,,28754
UKENRI42,aP,19980730,20050730,,,,28754
UKENRI43,aP,19980730,20050730,,,,28754
UKENRI44,aP,19980730,20050730,,,,28754
UKENRI45,aP,19980730,20050730,,,,28754
UKENRI46,aP,19980730,20050730,,,,28754
UKENRI5,aP,19940518,20010518,,,,28754
UKENRI53,aP,19980730,20050730,,,,28754
UKENRI54,aP,19980730,20050730,,,,28754
UKENRI57,aP,19980730,20050730,,,,28754
UKENRI58,aP,19980730,20050730,,,,28754
UKENRI59,aP,19980730,20050730,,,,28754
UKENRI6,aP,19940518,20010518,,,,28754
UKENRI61,b,19970225,20040225,,,,28754
UKENRI61,aP,19980730,20050730,,,,28754
UKENRI62,aP,19980730,20050730,,,,28754
UKENRI63,aP,19980730,20050730,,,,28754
UKENRI64,aP,19980730,20050730,,,,28754
UKENRI65,aP,19980730,20050730,,,,28754
UKENRI66,b,19970225,20040225,,,,28754
UKENRI66,aP,19980730,20050730,,,,28754
UKENRI67,aP,19980730,20050730,,,,28754
UKENRI68,aP,19980730,20050730,,,,28754
UKENRI69,aP,19980730,20050730,,,,28754
UKENRI70,aP,19980730,20050730,,,,28754
UKENRI71,aP,19980730,20050730,,,,28754
UKENRI72,b,20020305,20090305,,,,28754
UKENRI72,aP,19980730,20050730,,,,28754
UKENRI73,aP,19980730,20050730,,,,28754
UKENRI74a,b,20020305,20090305,,,,28754
UKENRI74a,aP,19980730,20050730,,,,28754
UKENRI74b,aP,19980730,20050730,,,,28754
UKENRI75,aP,19980730,20050730,,,,28754
UKENRI76,aP,19980730,20050730,,,,28754
UKENRI77,aP,19980730,20050730,,,,28754
UKENRI78,aP,19980730,20050730,,,,28754
UKENRI79,aP,19980730,20050730,,,,28754
UKENRI8,aP,19940518,20010518,,,,28754
UKENRI80,aP,19980730,20050730,,,,28754
UKENRI84b,b,19980730,20050730,,,,28754
UKENRI85,b,20020305,20090305,,,,28754
UKENRI87,b,20020305,20090305,,,,28754
UKENRI88,aP,20020627,20090627,,,,28754
UKENRI89,aP,20020627,20090627,,,,28754
UKENRI9,aP,19940518,20010518,,,,28754
UKENRI90,aP,20020627,20090627,,,,28754
UKENRI91,aP,20020627,20090627,,,,28754
UKENRI92,aP,20020627,20090627,,,,28754
UKENRI93,aP,20020627,20090627,,,,28754
UKENRI94,aP,20020627,20090627,,,,28754
UKENRI95,aP,20020627,20090627,,,,28754
UKENRI96,aP,20020627,20090627,,,,28754
UKENRI97,aP,20020627,20090627,,,,28754
UKENRI99,aP,20020627,20090627,,,,28754
UKENSO_CM109,aP,20020627,20090627,,,,28754
UKENSO_CM110,aP,20020627,20090627,,,,28754
UKENSO_CM112,aN,20020627,20090627,,,,28754
UKENSO_CM123,aN,20071015,20141015,,,,28754
UKENSO_CM126,aP,20071015,20141015,,,,28754
UKENSO_CM128,aP,20071015,20141015,,,,28754
UKENSO_CM13,aP,19940518,20010518,,,,28754
UKENSO_CM14,aP,19940518,20010518,,,,28754
UKENSO_CM146,aP,20111114,20181114,,,,28754
UKENSO_CM147,aP,20111114,20181114,,,,28754
UKENSO_CM56,aN,19980730,20050730,,,,28754
UKENSO_CMLK120,aP,20071015,20141015,,,,28754
UKENSW_CM115,aP,20020627,20090627,,,,28754
UKENSW_CM116,aP,20020627,20090627,,,,28754
UKENSW_CM117,c,20030521,20030521,Shellfish Waters Directive,117,20030521,28754
UKENSW_CM117,aN,20020627,20090627,,,,28754
UKENSW_CM12,aP,19940518,20010518,,,,28754
UKENSW_CM140,aP,20071015,20141015,,,,28754
UKENSW_CM141,aP,20071015,20141015,,,,28754
UKENSW_CM148,aP,20111114,20181114,,,,28754
UKENSW_CM51,c,20030521,20030521,Shellfish Waters Directive,51,20030521,28754
UKENSW_CM51,aN,19980730,20050730,,,,28754
UKENSW_CM52,aN,19980730,20050730,,,,28754
UKENSW_CM77,aP,19980730,20050730,,,,28754
UKENSW_CM78,aP,19980730,20050730,,,,28754
UKENTH_CM15,aP,19940518,20010518,,,,28754
UKENTH_CM157,aP,20111114,20181114,,,,28754
UKENTH_CM17,aP,19940518,20010518,,,,28754
UKENTH_CM57,aP,19980730,20050730,,,,28754
UKENTH_CM58,aP,19980730,20050730,,,,28754
UKENTH_CM59,aP,19980730,20050730,,,,28754
ITCM20CSA000000020,aP,20060404,19981231,,,,28830
ITCM20CSA000000020,aN,20060404,19981231,,,,28830
ITCM20CSA000000021,aP,20060404,19981231,,,,28830
ITCM20CSA000000021,aN,20060404,19981231,,,,28830
ITCM20CSA000000022,aN,20060404,19981231,,,,28830
ITCM20CSA000000022,aP,20060404,19981231,,,,28830
ITCM20CSA000000023,aN,20060404,19981231,,,,28830
ITCM20CSA000000023,aP,20060404,19981231,,,,28830
ITCM20CSA000000024,aP,20060404,19981231,,,,28830
ITCM20CSA000000024,aN,20060404,19981231,,,,28830
ITCM20CSA000000025,aN,20060404,19981231,,,,28830
ITCM20CSA000000025,aP,20060404,19981231,,,,28830
ITCM20CSA000000026,aP,20060404,19981231,,,,28830
ITCM20CSA000000026,aN,20060404,19981231,,,,28830
ITCM20CSA000000027,aP,20060404,19981231,,,,28830
ITCM20CSA000000027,aN,20060404,19981231,,,,28830
ITCM20CSA000000028,aP,20060404,19981231,,,,28830
ITCM20CSA000000028,aN,20060404,19981231,,,,28830
ITCM20CSA000000029,aN,20060404,19981231,,,,28830
ITCM20CSA000000029,aP,20060404,19981231,,,,28830
ITCM20CSA000000030,aP,20060404,19981231,,,,28830
ITCM20CSA000000030,aN,20060404,19981231,,,,28830
ITCM20CSA000000031,aP,20060404,19981231,,,,28830
ITCM20CSA000000031,aN,20060404,19981231,,,,28830
ITCM20CSA000000032,aN,20060404,19981231,,,,28830
ITCM20CSA000000032,aP,20060404,19981231,,,,28830
ITCM20CSA000000033,aN,20060404,19981231,,,,28830
ITCM20CSA000000033,aP,20060404,19981231,,,,28830
ITCM20CSA000000034,aN,20060404,19981231,,,,28830
ITCM20CSA000000034,aP,20060404,19981231,,,,28830
ITCM20CSA000000035,aN,20060404,19981231,,,,28830
ITCM20CSA000000035,aP,20060404,19981231,,,,28830
ITCM20CSA000000036,aN,20060404,19981231,,,,28830
ITCM20CSA000000036,aP,20060404,19981231,,,,28830
ITCM20CSA000000037,aN,20060404,19981231,,,,28830
ITCM20CSA000000037,aP,20060404,19981231,,,,28830
ITCM20CSA000000038,aP,20060404,19981231,,,,28830
ITCM20CSA000000038,aN,20060404,19981231,,,,28830
ITCM20CSA000000039,aP,20060404,19981231,,,,28830
ITCM20CSA000000039,aN,20060404,19981231,,,,28830
ITCM20CSA000000040,aN,20060404,19981231,,,,28830
ITCM20CSA000000040,aP,20060404,19981231,,,,28830
ITCM20CSA000000041,aP,20060404,19981231,,,,28830
ITCM20CSA000000041,aN,20060404,19981231,,,,28830
ITCM20CSA000000042,aN,20060404,19981231,,,,28830
ITCM20CSA000000042,aP,20060404,19981231,,,,28830
ITCM20CSA000000043,aP,20060404,19981231,,,,28830
ITCM20CSA000000043,aN,20060404,19981231,,,,28830
ITCM20CSA000000044,aN,20060404,19981231,,,,28830
ITCM20CSA000000044,aP,20060404,19981231,,,,28830
ITCM20CSA000000045,aN,20060404,19981231,,,,28830
ITCM20CSA000000045,aP,20060404,19981231,,,,28830
ITCM20CSA000000046,aP,20060404,19981231,,,,28830
ITCM20CSA000000046,aN,20060404,19981231,,,,28830
ITCM20CSA000000047,aP,20060404,19981231,,,,28830
ITCM20CSA000000047,aN,20060404,19981231,,,,28830
ITCM20CSA000000048,aP,20060404,19981231,,,,28830
ITCM20CSA000000048,aN,20060404,19981231,,,,28830
ITCM20CSA000000049,aP,20060404,19981231,,,,28830
ITCM20CSA000000049,aN,20060404,19981231,,,,28830
ITLK10SA0000000004,aP,20030312,19981231,All. 6 D. Lgs. 152/06 “nei laghi e nei corsi d’acqua che si immettono in laghi/bacini/baie chiuse con scarso ricambio idrico e ove possono verificarsi fenomeni di accumulazione; la sostanza da eliminare è il fosforo”,,,28830
ITLK12SA0000000001,aN,20030411,20100410,,,,28830
ITLK12SA0000000001,aP,20030411,20100410,,,,28830
ITLK12SA0000000002,aP,20030411,20100410,,,,28830
ITLK12SA0000000002,aN,20030411,20100410,,,,28830
ITLK12SA0000000003,aP,20030411,20100410,,,,28830
ITLK12SA0000000003,aN,20030411,20100410,,,,28830
ITLK12SA0000000005,aN,20030411,20100410,,,,28830
ITLK12SA0000000005,aP,20030411,20100410,,,,28830
ITLK12SA0000000006,aN,20030411,20100410,,,,28830
ITLK12SA0000000006,aP,20030411,20100410,,,,28830
ITLK12SA0000000007,aN,20030411,20100410,,,,28830
ITLK12SA0000000007,aP,20030411,20100410,,,,28830
ITLK12SA0000000008,aN,20030411,20100410,,,,28830
ITLK12SA0000000008,aP,20030411,20100410,,,,28830
ITLK12SA0000000011,aP,20030411,20100410,,,,28830
ITLK12SA0000000011,aN,20030411,20100410,,,,28830
ITLK12SA0000000012,aN,20030411,20100410,,,,28830
ITLK12SA0000000012,aP,20030411,20100410,,,,28830
ITLK12SA0000000013,aN,20030411,20100410,,,,28830
ITLK12SA0000000013,aP,20030411,20100410,,,,28830
ITLK12SA0000000014,aN,20030411,20100410,,,,28830
ITLK12SA0000000014,aP,20030411,20100410,,,,28830
ITLK12SA1000000004,aP,20030411,20100410,,,,28830
ITLK12SA1000000004,aN,20030411,20100410,,,,28830
ITLK12SA1000000009,aN,20030411,20100410,,,,28830
ITLK12SA1000000009,aP,20030411,20100410,,,,28830
ITLK12SA2000000004,aN,20030411,20100410,,,,28830
ITLK12SA2000000004,aP,20030411,20100410,,,,28830
ITLK12SA2000000009,aP,20030411,20100410,,,,28830
ITLK12SA2000000009,aN,20030411,20100410,,,,28830
ITLK14SA0000000001,aP,20100224,20100224,,,,28830
ITLK14SA0000000001,aN,20100224,20100224,,,,28830
ITLK16SA0000000006,c,20020613,20090613,,,,28830
ITLK16SA0000000006,aN,20100224,20100224,,,,28830
ITLK16SA0000000006,aP,20100224,20100224,,,,28830
ITLK16SA0000000007,c,20020613,20090613,,,,28830
ITLK17SA0000000001,aN,20061219,20131219,,,,28830
ITLK17SA0000000001,aP,20061219,20131219,,,,28830
ITLK17SA0000000002,aP,20061219,20131219,,,,28830
ITLK17SA0000000002,aN,20061219,20131219,,,,28830
ITLK17SA0000000003,aP,20061219,20131219,,,,28830
ITLK17SA0000000003,aN,20061219,20131219,,,,28830
ITLK17SA0000000004,aP,20061219,20131219,,,,28830
ITLK17SA0000000004,aN,20061219,20131219,,,,28830
ITLK17SA0000000005,aN,20061219,20131219,,,,28830
ITLK17SA0000000005,aP,20061219,20131219,,,,28830
ITLK17SA0000000006,aN,20061219,20131219,,,,28830
ITLK17SA0000000006,aP,20061219,20131219,,,,28830
ITLK17SA0000000007,aP,20061219,20131219,,,,28830
ITLK17SA0000000007,aN,20061219,20131219,,,,28830
ITLK17SA0000000008,aN,20061219,20131219,,,,28830
ITLK17SA0000000008,aP,20061219,20131219,,,,28830
ITLK17SA0000000009,aP,20061219,20131219,,,,28830
ITLK17SA0000000009,aN,20061219,20131219,,,,28830
ITLK17SA0000000010,aN,20061219,20131219,,,,28830
ITLK17SA0000000010,aP,20061219,20131219,,,,28830
ITLK13000000000005,aN,20100809,20151231,,,,28830
ITCM13CSA1000000001,aN,20100809,20151231,,,,28830
ITCM13CSA1000000002,aN,20100809,20151231,,,,28830
ITCM13CSA1000000003,aN,20100809,20151231,,,,28830
ITCM13CSA1000000004,aN,20100809,20151231,,,,28830
ITCA99Q15SA004,aN,20060403,20130402,,,,28830
ITCA99Q15SA004,aP,20060403,20130402,,,,28830
ITCM99CSA10000004,aN,20060403,20130402,,,,28830
ITCM99CSA10000004,aP,20060403,20130402,,,,28830
ITCM99CSAQ15001,aN,19990511,20060510,,,,28830
ITCM99CSAQ15001,aP,19990511,20060510,,,,28830
ITCA99Q15SA001,aN,19990511,20060510,,,,28830
ITCA99Q15SA001,aP,19990511,20060510,,,,28830
ITLK03Q15SA002,aN,20060403,20130403,,,,28830
ITLK03Q15SA002,aP,20060403,20130403,,,,28830
ITLK03Q15SA007,aN,20060403,20130403,,,,28830
ITLK03Q15SA007,aP,20060403,20130403,,,,28830
ITLK03SA0000000009,aN,20060403,20130403,,,,28830
ITLK03SA0000000009,aP,20060403,20130403,,,,28830
ITLK03SA0000000012,aN,20060403,20130403,,,,28830
ITLK03SA0000000012,aP,20060403,20130403,,,,28830
ITLK05SA0000000008,aN,20060403,20130403,,,,28830
ITLK05SA0000000008,aP,20060403,20130403,,,,28830
ITRI03SA0900000060,aN,20060403,20130403,,,,28830
ITRI03SA0900000060,aP,20060403,20130403,,,,28830
ITRI03SAQ15001,aN,20060403,20130403,,,,28830
ITRI03SAQ15001,aP,20060403,20130403,,,,28830
ITRI03SAQ15002,aN,20060403,20130403,,,,28830
ITRI03SAQ15002,aP,20060403,20130403,,,,28830
ITRI03SAQ15003,aN,20060403,20130403,,,,28830
ITRI03SAQ15003,aP,20060403,20130403,,,,28830
ITRI03SAQ15004,aN,20060403,20130403,,,,28830
ITRI03SAQ15004,aP,20060403,20130403,,,,28830
ITRI03SAQ15005,aN,20060403,20130403,,,,28830
ITRI03SAQ15005,aP,20060403,20130403,,,,28830
ITTW99SA00000002,aN,19990511,20091208,,,,28830
ITTW99SA00000002,aP,19990511,20091208,,,,28830
ITCA99Q15SA002,aN,19990511,20060510,,,,28830
ITCA99Q15SA002,aP,19990511,20060510,,,,28830
SECA001,aP,19980528,19981231,,,,28717
SECA002,aN,19980528,19981231,,,,28717
SECA002,aP,19980528,19981231,,,,28717
SECM002,aN,19980528,19981231,,,,28717
SECM002,aP,19980528,19981231,,,,28717
SELK001,aP,19980528,19981231,,,,28717
SECM001,aP,19980528,19981231,,,,28717
LT,aN,20011013,20071231,,,,28748
LT,aP,20011013,20071231,,,,28748
HULKAIP517,c,20001223,20001231,,,,28721
HULKAIP540,c,20001223,20001231,,,,28721
IECM_EA_1994_0001,aP,19941231,19941214,,,,28742
IECM_EA_2001_0026,aN,20010613,20080613,,,,28742
IECM_SE_2001_0015,aP,20010211,20170211,,,,28742
IECM_SW_1994_0009,aP,19941231,19941214,,,,28742
IECM_SW_2001_0032,aP,20010613,20080613,,,,28742
IECM_SW_2004_0041,aN,20040714,20040714,,,,28742
IEGBNICA_NW_2001_0037,aP,20010613,20080531,,,,28742
IEGBNICM_NB_2001_0011,aP,20010613,20010613,,,,28742
ESCM704,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM692,aP,20030529,20100529,,,,28773
ESCM712,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM694,aP,20030529,20100529,,,,28773
ESCM695,aP,20030529,20100529,,,,28773
ESCM696,aP,20030529,20100529,,,,28773
ESCM713,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM714,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM715,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM716,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM717,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM622,aP,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCM623,aP,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCM624,aP,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCM625,aP,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCM636,aP,20020905,20090905,Directiva 2006/7/CE,,,28773
ESCM627,aP,20010623,20080623,,,,28773
ESCM649,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM656,aP,19980630,20050630,,,,28773
ESCA712,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA713,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA714,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA715,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA716,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA717,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA718,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCA719,aP,20030529,20100529,Directiva 2006/7/CE,,,28773
ESCM366,aP,19980630,20050630,,,,28773
ESCM367,aP,19980630,20050630,,,,28773
ESCM373,aP,20060728,20130728,,,,28773
ESCM376,aP,19990323,20060323,,,,28773
ESCM378,aP,20060703,20130703,,,,28773
ESRI372,aP,20060728,20130728,,,,28773
